employee_id,employee_number,first_name,last_name,email,phone,gender,date_of_birth,job_id,department,grade_code,manager_id,location_city,location_country,employment_status,employment_type,hire_date,termination_date,current_salary,currency
EMP0382,E100382,Isabella,Brown,isabella.brown382@corp.example.com,+1-351-564-5723,non_binary,1966-04-14,JOB0382,Product,G07,EMP0462,Seattle,US,on_leave,intern,2015-02-12,,134322.77,USD
EMP0383,E100383,Jackson,Chen,jackson.chen383@corp.example.com,+1-472-924-9467,prefer_not_to_say,1992-05-23,JOB0383,Legal,G06,EMP0128,Denver,US,active,contract,2020-10-29,,122943.24,USD
EMP0384,E100384,Alexander,Kim,alexander.kim384@corp.example.com,+1-708-912-2516,male,1968-02-28,JOB0384,Marketing,G03,EMP0608,Chicago,US,retired,full_time,2025-11-18,,84430.80,USD
EMP0385,E100385,Lily,Ramirez,lily.ramirez385@corp.example.com,+1-382-858-5059,female,1985-01-15,JOB0385,Customer Success,G04,EMP0555,Toronto,CA,active,part_time,2020-09-06,,84983.96,USD
EMP0386,E100386,Noah,Lee,noah.lee386@corp.example.com,+1-552-218-5897,male,1979-09-30,JOB0386,IT,G08,EMP0376,San Francisco,US,active,full_time,2026-02-10,,147869.11,USD
EMP0387,E100387,Lucas,Thompson,lucas.thompson387@corp.example.com,+1-512-689-1736,non_binary,1969-01-21,JOB0387,Security,G04,EMP0606,Austin,US,active,contract,2021-07-07,,98861.48,USD
EMP0388,E100388,Sebastian,Thomas,sebastian.thomas388@corp.example.com,+1-989-424-1581,male,1999-10-19,JOB0388,Data,G02,EMP0427,Atlanta,US,active,part_time,2019-12-10,,74425.35,USD
EMP0389,E100389,Michael,Robinson,michael.robinson389@corp.example.com,+1-898-349-8711,non_binary,1971-05-07,JOB0389,Marketing,G07,EMP0605,New York,US,terminated,part_time,2026-03-22,2026-05-30,137778.02,USD
EMP0390,E100390,Benjamin,Smith,benjamin.smith390@corp.example.com,+1-617-505-6965,male,1993-05-17,JOB0390,Sales,G06,EMP0340,Denver,US,on_leave,contract,2022-07-04,,126822.19,USD
EMP0391,E100391,Mateo,Jackson,mateo.jackson391@corp.example.com,+1-803-224-5277,prefer_not_to_say,1983-07-26,JOB0391,Customer Success,G04,EMP0948,London,UK,on_leave,full_time,2023-04-29,,86672.46,GBP
EMP0392,E100392,Zoey,Ramirez,zoey.ramirez392@corp.example.com,+1-507-944-2522,female,1994-01-31,JOB0392,Product,G06,EMP0054,New York,US,retired,part_time,2021-10-01,,125977.22,USD
EMP0393,E100393,Ananya,Martin,ananya.martin393@corp.example.com,+1-665-722-5153,non_binary,1969-10-23,JOB0393,Engineering,G02,EMP0421,London,UK,retired,contract,2017-01-09,,64007.28,GBP
EMP0394,E100394,Lucas,Harris,lucas.harris394@corp.example.com,+1-656-627-8332,non_binary,1978-06-15,JOB0394,Facilities,G06,EMP0258,Seattle,US,active,full_time,2024-04-04,,120841.58,USD
EMP0395,E100395,Emily,Silva,emily.silva395@corp.example.com,+1-338-932-7484,prefer_not_to_say,2001-05-24,JOB0395,IT,G04,EMP0747,San Francisco,US,retired,intern,2016-07-10,,98019.35,USD
EMP0396,E100396,Scarlett,Clark,scarlett.clark396@corp.example.com,+1-318-748-1025,male,1992-06-12,JOB0396,Engineering,G10,EMP0946,New York,US,on_leave,intern,2014-07-18,,176073.72,USD
EMP0397,E100397,Riley,Thompson,riley.thompson397@corp.example.com,+1-389-694-6956,prefer_not_to_say,2003-06-10,JOB0397,Marketing,G07,EMP0649,Bengaluru,IN,active,full_time,2014-06-06,,42522.97,INR
EMP0398,E100398,Arjun,Singh,arjun.singh398@corp.example.com,+1-241-835-8137,prefer_not_to_say,1970-07-03,JOB0398,Sales,G12,EMP0509,Chicago,US,retired,part_time,2025-07-22,,206297.74,USD
EMP0399,E100399,Jack,White,jack.white399@corp.example.com,+1-912-769-9023,prefer_not_to_say,2000-02-09,JOB0399,Finance,G08,EMP0714,Denver,US,terminated,full_time,2014-09-15,2015-05-23,152006.00,USD
EMP0400,E100400,Jacob,Patel,jacob.patel400@corp.example.com,+1-485-240-3608,non_binary,1984-03-22,JOB0400,Facilities,G08,EMP0125,Bengaluru,IN,active,full_time,2024-12-09,,46523.79,INR
EMP0401,E100401,Abigail,Khan,abigail.khan401@corp.example.com,+1-216-934-9354,female,1971-02-19,JOB0401,HR,G03,EMP0801,London,UK,active,part_time,2019-09-03,,78573.69,GBP
EMP0402,E100402,Aria,Ali,aria.ali402@corp.example.com,+1-706-901-2490,non_binary,1978-10-12,JOB0402,Operations,G04,EMP0437,Dallas,US,on_leave,contract,2021-04-16,,100664.30,USD
EMP0403,E100403,Omar,Hernandez,omar.hernandez403@corp.example.com,+1-731-916-1682,male,2003-01-18,JOB0403,Data,G09,EMP0310,Chicago,US,retired,full_time,2025-10-06,,161081.80,USD
EMP0404,E100404,Mason,Kim,mason.kim404@corp.example.com,+1-764-343-6494,non_binary,1970-02-01,JOB0404,Data,G01,EMP0023,Denver,US,active,full_time,2016-05-08,,58392.81,USD
EMP0405,E100405,Liam,Wilson,liam.wilson405@corp.example.com,+1-540-514-9499,non_binary,1988-08-25,JOB0405,Supply Chain,G07,EMP0987,Seattle,US,on_leave,part_time,2026-03-25,,136771.18,USD
EMP0406,E100406,Daniel,Nguyen,daniel.nguyen406@corp.example.com,+1-698-719-3830,non_binary,1989-10-17,JOB0406,Engineering,G08,EMP0867,New York,US,on_leave,contract,2021-12-18,,151161.91,USD
EMP0407,E100407,Noah,Smith,noah.smith407@corp.example.com,+1-613-239-3570,prefer_not_to_say,1986-04-22,JOB0407,Security,G02,EMP0645,Dallas,US,terminated,contract,2018-07-20,2023-03-12,71349.62,USD
EMP0408,E100408,Amelia,Garcia,amelia.garcia408@corp.example.com,+1-857-755-4048,non_binary,1975-09-24,JOB0408,Supply Chain,G08,EMP0060,Bengaluru,IN,active,intern,2019-07-30,,45632.79,INR
EMP0409,E100409,Elena,Rodriguez,elena.rodriguez409@corp.example.com,+1-446-998-5239,male,1972-06-13,JOB0409,Customer Success,G07,EMP0274,Chicago,US,terminated,contract,2021-08-27,2023-04-16,138636.92,USD
EMP0410,E100410,Yuki,Jackson,yuki.jackson410@corp.example.com,+1-560-279-4807,non_binary,1982-03-21,JOB0410,Legal,G06,EMP0212,Seattle,US,active,full_time,2020-07-07,,122634.22,USD
EMP0411,E100411,Mateo,Ali,mateo.ali411@corp.example.com,+1-205-733-6442,male,2003-08-07,JOB0411,Operations,G07,EMP0888,Atlanta,US,active,part_time,2023-01-24,,136317.04,USD
EMP0412,E100412,Ethan,Walker,ethan.walker412@corp.example.com,+1-449-600-6795,prefer_not_to_say,1965-04-18,JOB0412,Data,G10,EMP0517,Austin,US,retired,full_time,2014-10-20,,179001.69,USD
EMP0413,E100413,Jackson,Davis,jackson.davis413@corp.example.com,+1-214-332-5775,prefer_not_to_say,1968-12-15,JOB0413,Operations,G11,EMP0173,Chicago,US,terminated,contract,2020-05-01,2021-06-07,191696.36,USD
EMP0414,E100414,Amelia,Robinson,amelia.robinson414@corp.example.com,+1-304-414-8268,female,1992-02-05,JOB0414,Finance,G06,EMP0545,Dallas,US,active,intern,2018-09-26,,122587.16,USD
EMP0415,E100415,Mateo,Rodriguez,mateo.rodriguez415@corp.example.com,+1-284-849-8046,female,1981-03-14,JOB0415,Supply Chain,G02,EMP0713,Toronto,CA,retired,intern,2022-06-02,,61230.90,USD
EMP0416,E100416,Yuki,Silva,yuki.silva416@corp.example.com,+1-263-629-7636,prefer_not_to_say,1973-05-01,JOB0416,Engineering,G12,EMP0099,Bengaluru,IN,on_leave,intern,2020-12-25,,62613.36,INR
EMP0417,E100417,Aiden,Sanchez,aiden.sanchez417@corp.example.com,+1-628-501-1067,prefer_not_to_say,1967-08-20,JOB0417,Sales,G08,EMP0989,San Francisco,US,active,contract,2016-09-03,,148354.98,USD
EMP0418,E100418,Mateo,Martinez,mateo.martinez418@corp.example.com,+1-386-908-1017,female,1970-07-14,JOB0418,Finance,G12,EMP0034,Dallas,US,on_leave,full_time,2017-04-26,,203721.71,USD
EMP0419,E100419,James,Sanchez,james.sanchez419@corp.example.com,+1-643-529-3237,prefer_not_to_say,1976-02-07,JOB0419,Product,G01,EMP0229,Atlanta,US,active,contract,2015-08-20,,59842.44,USD
EMP0420,E100420,Scarlett,Nguyen,scarlett.nguyen420@corp.example.com,+1-209-562-9411,male,1980-02-22,JOB0420,Marketing,G09,EMP0346,Seattle,US,on_leave,contract,2025-04-13,,165970.66,USD
EMP0421,E100421,Ella,Davis,ella.davis421@corp.example.com,+1-814-348-3520,male,1975-07-09,JOB0421,Sales,G12,EMP0658,Atlanta,US,active,part_time,2019-11-11,,204019.59,USD
EMP0422,E100422,Michael,Garcia,michael.garcia422@corp.example.com,+1-746-580-3279,female,1969-01-19,JOB0422,Data,G12,EMP0752,San Francisco,US,terminated,intern,2017-04-21,2019-11-22,206737.26,USD
EMP0423,E100423,Logan,Taylor,logan.taylor423@corp.example.com,+1-272-374-2163,female,1971-08-13,JOB0423,Engineering,G03,EMP0373,San Francisco,US,active,intern,2026-05-28,,86828.08,USD
EMP0424,E100424,Fatima,Costa,fatima.costa424@corp.example.com,+1-486-385-4685,male,1979-06-05,JOB0424,HR,G11,EMP0795,Chicago,US,active,contract,2025-06-23,,193506.03,USD
EMP0425,E100425,James,Martin,james.martin425@corp.example.com,+1-653-805-6726,non_binary,1981-01-02,JOB0425,IT,G03,EMP0028,New York,US,active,contract,2020-11-02,,86383.12,USD
EMP0426,E100426,Riley,Perez,riley.perez426@corp.example.com,+1-942-813-1719,non_binary,1996-05-25,JOB0426,Product,G02,EMP0316,Seattle,US,active,part_time,2025-10-19,,70180.43,USD
EMP0427,E100427,Jacob,Brown,jacob.brown427@corp.example.com,+1-682-607-7216,female,1967-09-16,JOB0427,Sales,G06,EMP0663,Bengaluru,IN,active,contract,2014-05-14,,38367.19,INR
EMP0428,E100428,Sofia,Davis,sofia.davis428@corp.example.com,+1-707-508-1858,prefer_not_to_say,1969-02-15,JOB0428,Engineering,G10,EMP0331,Austin,US,on_leave,part_time,2014-02-17,,174730.66,USD
EMP0429,E100429,James,Silva,james.silva429@corp.example.com,+1-515-851-6698,male,1999-02-22,JOB0429,Operations,G04,EMP0191,Chicago,US,active,contract,2015-04-30,,94926.42,USD
EMP0430,E100430,Zoey,Moore,zoey.moore430@corp.example.com,+1-288-432-8401,female,1965-06-10,JOB0430,IT,G02,EMP0883,Denver,US,active,contract,2021-03-22,,74240.02,USD
EMP0431,E100431,Harper,Sanchez,harper.sanchez431@corp.example.com,+1-522-788-3690,female,1971-07-04,JOB0431,Marketing,G05,EMP0726,Seattle,US,active,full_time,2020-04-06,,112585.60,USD
EMP0432,E100432,Aria,Chen,aria.chen432@corp.example.com,+1-760-640-5883,non_binary,1973-06-29,JOB0432,Data,G06,EMP0792,Bengaluru,IN,retired,intern,2025-09-14,,37244.88,INR
EMP0433,E100433,Yuki,Anderson,yuki.anderson433@corp.example.com,+1-457-224-9185,female,2000-08-17,JOB0433,Customer Success,G11,EMP0637,Hyderabad,IN,on_leave,contract,2018-05-01,,58393.82,INR
EMP0434,E100434,Isabella,Robinson,isabella.robinson434@corp.example.com,+1-428-417-3326,prefer_not_to_say,1991-03-29,JOB0434,Finance,G01,EMP0530,Chicago,US,active,intern,2014-06-13,,59386.85,USD
EMP0435,E100435,Alexander,Johnson,alexander.johnson435@corp.example.com,+1-237-872-5583,prefer_not_to_say,1981-06-23,JOB0435,Finance,G03,EMP0747,Austin,US,active,full_time,2020-05-11,,83110.11,USD
EMP0436,E100436,Nora,Anderson,nora.anderson436@corp.example.com,+1-996-963-4336,male,1967-05-09,JOB0436,Supply Chain,G10,EMP0460,Austin,US,active,part_time,2015-06-30,,179892.64,USD
EMP0437,E100437,Mateo,Perez,mateo.perez437@corp.example.com,+1-404-363-7242,prefer_not_to_say,2002-03-31,JOB0437,Data,G07,EMP0735,Hyderabad,IN,active,contract,2020-02-29,,41454.16,INR
EMP0438,E100438,Evelyn,Davis,evelyn.davis438@corp.example.com,+1-474-817-2389,prefer_not_to_say,1979-09-08,JOB0438,HR,G03,EMP0205,Atlanta,US,retired,part_time,2022-09-06,,82652.97,USD
EMP0439,E100439,Omar,Perez,omar.perez439@corp.example.com,+1-807-358-8920,male,1996-05-09,JOB0439,Customer Success,G09,EMP0370,San Francisco,US,retired,part_time,2021-02-27,,161286.38,USD
EMP0440,E100440,James,Anderson,james.anderson440@corp.example.com,+1-403-844-6808,prefer_not_to_say,1994-01-25,JOB0440,Facilities,G10,EMP0078,Atlanta,US,active,full_time,2022-11-20,,175928.08,USD
EMP0441,E100441,Michael,Walker,michael.walker441@corp.example.com,+1-309-940-8697,female,1999-07-27,JOB0441,Facilities,G06,EMP0261,San Francisco,US,active,intern,2024-07-06,,121512.19,USD
EMP0442,E100442,Owen,Wilson,owen.wilson442@corp.example.com,+1-386-275-5872,prefer_not_to_say,2004-07-10,JOB0442,Supply Chain,G03,EMP0201,Toronto,CA,terminated,intern,2017-03-04,2017-07-29,75210.89,USD
EMP0443,E100443,Emily,Chen,emily.chen443@corp.example.com,+1-945-785-6200,male,1990-10-21,JOB0443,Security,G12,EMP0957,Seattle,US,terminated,full_time,2022-05-16,2025-03-10,205592.12,USD
EMP0444,E100444,Isabella,Taylor,isabella.taylor444@corp.example.com,+1-424-815-2875,prefer_not_to_say,2000-12-23,JOB0444,Finance,G11,EMP0192,Austin,US,active,contract,2015-06-13,,191110.73,USD
EMP0445,E100445,Isabella,Davis,isabella.davis445@corp.example.com,+1-955-600-8874,prefer_not_to_say,1985-09-01,JOB0445,Security,G06,EMP0665,Toronto,CA,on_leave,intern,2020-03-16,,106974.92,USD
EMP0446,E100446,Mia,Williams,mia.williams446@corp.example.com,+1-476-492-4066,male,1966-04-17,JOB0446,Data,G08,EMP0808,Seattle,US,on_leave,full_time,2018-04-07,,150929.51,USD
EMP0447,E100447,Yuki,Johnson,yuki.johnson447@corp.example.com,+1-381-618-6024,non_binary,1988-03-20,JOB0447,Marketing,G01,EMP0906,London,UK,on_leave,part_time,2023-09-14,,50975.58,GBP
EMP0448,E100448,Wei,Singh,wei.singh448@corp.example.com,+1-915-381-7071,male,1984-09-30,JOB0448,Product,G03,EMP0654,Chicago,US,on_leave,part_time,2019-09-02,,83864.92,USD
EMP0449,E100449,Emma,Brown,emma.brown449@corp.example.com,+1-817-643-5359,female,1980-04-30,JOB0449,Engineering,G01,EMP0585,Chicago,US,retired,part_time,2020-11-11,,58570.03,USD
EMP0450,E100450,Isabella,Martinez,isabella.martinez450@corp.example.com,+1-578-948-2214,non_binary,1970-02-19,JOB0450,Facilities,G03,EMP0789,London,UK,active,intern,2023-08-22,,76066.86,GBP
EMP0451,E100451,Elena,Johnson,elena.johnson451@corp.example.com,+1-893-583-2219,prefer_not_to_say,1966-01-24,JOB0451,Marketing,G11,EMP0587,San Francisco,US,active,intern,2018-12-02,,191831.98,USD
EMP0452,E100452,Aria,Lopez,aria.lopez452@corp.example.com,+1-320-694-4825,male,1965-11-02,JOB0452,Legal,G03,EMP0859,Bengaluru,IN,terminated,contract,2018-12-22,2019-05-21,26086.14,INR
EMP0453,E100453,Yuki,Thomas,yuki.thomas453@corp.example.com,+1-242-357-9946,male,1973-09-29,JOB0453,Operations,G01,EMP0647,San Francisco,US,terminated,intern,2023-05-07,2024-10-09,58614.48,USD
EMP0454,E100454,Ethan,Singh,ethan.singh454@corp.example.com,+1-203-883-8164,non_binary,1998-01-16,JOB0454,Operations,G01,EMP0504,Dallas,US,active,full_time,2021-11-08,,58066.99,USD
EMP0455,E100455,Fatima,Robinson,fatima.robinson455@corp.example.com,+1-377-982-5856,prefer_not_to_say,1990-03-20,JOB0455,IT,G04,EMP0905,Seattle,US,active,intern,2023-09-25,,95308.70,USD
EMP0456,E100456,Noah,Lee,noah.lee456@corp.example.com,+1-405-630-2033,non_binary,1990-01-25,JOB0456,Customer Success,G10,EMP0765,Seattle,US,active,contract,2019-07-19,,180506.64,USD
EMP0457,E100457,Ethan,Jones,ethan.jones457@corp.example.com,+1-802-776-6410,non_binary,1973-08-26,JOB0457,Customer Success,G07,EMP0050,Dallas,US,on_leave,contract,2022-10-14,,140480.71,USD
EMP0458,E100458,Ananya,Brown,ananya.brown458@corp.example.com,+1-240-830-4839,prefer_not_to_say,1996-10-17,JOB0458,Sales,G04,EMP0058,Chicago,US,active,part_time,2014-05-09,,97213.70,USD
EMP0459,E100459,Ella,Martinez,ella.martinez459@corp.example.com,+1-873-832-1049,non_binary,1980-05-09,JOB0459,Engineering,G05,EMP0563,Austin,US,on_leave,intern,2016-02-11,,113610.97,USD
EMP0460,E100460,Nora,Taylor,nora.taylor460@corp.example.com,+1-532-316-3052,prefer_not_to_say,1974-12-17,JOB0460,Security,G12,EMP0395,Bengaluru,IN,retired,part_time,2016-12-23,,62999.38,INR
EMP0461,E100461,Harper,Perez,harper.perez461@corp.example.com,+1-824-383-2810,male,1982-06-05,JOB0461,Legal,G02,EMP0486,Atlanta,US,retired,contract,2014-09-15,,74261.59,USD
EMP0462,E100462,Jackson,Jackson,jackson.jackson462@corp.example.com,+1-244-243-8012,male,1966-04-15,JOB0462,Marketing,G03,EMP0133,Chicago,US,active,contract,2018-11-08,,86247.03,USD
EMP0463,E100463,Sophia,Martinez,sophia.martinez463@corp.example.com,+1-573-628-1925,female,1994-04-11,JOB0463,Legal,G06,EMP0153,Denver,US,terminated,full_time,2021-09-24,2026-05-29,127034.43,USD
EMP0464,E100464,Wei,Patel,wei.patel464@corp.example.com,+1-562-861-7823,female,1987-06-07,JOB0464,Supply Chain,G03,EMP0278,New York,US,active,full_time,2022-06-07,,84213.19,USD
EMP0465,E100465,Riley,Moore,riley.moore465@corp.example.com,+1-441-468-7798,prefer_not_to_say,1976-02-04,JOB0465,Product,G04,EMP0333,London,UK,active,full_time,2021-03-10,,89373.70,GBP
EMP0466,E100466,Aria,Lopez,aria.lopez466@corp.example.com,+1-628-549-9507,prefer_not_to_say,1999-01-29,JOB0466,Customer Success,G06,EMP0133,Seattle,US,terminated,full_time,2018-02-03,2023-11-24,123575.04,USD
EMP0467,E100467,Mia,Davis,mia.davis467@corp.example.com,+1-453-645-3099,male,1982-03-27,JOB0467,Customer Success,G02,EMP0375,Bengaluru,IN,on_leave,intern,2018-02-13,,20989.66,INR
EMP0468,E100468,Ella,Moore,ella.moore468@corp.example.com,+1-468-202-6862,prefer_not_to_say,1978-12-12,JOB0468,Marketing,G01,EMP0720,Seattle,US,retired,full_time,2020-04-13,,60519.06,USD
EMP0469,E100469,Abigail,Lee,abigail.lee469@corp.example.com,+1-854-589-1675,prefer_not_to_say,1968-12-21,JOB0469,Security,G04,EMP0840,London,UK,active,intern,2014-05-05,,89888.79,GBP
EMP0470,E100470,Jacob,Khan,jacob.khan470@corp.example.com,+1-303-664-7164,prefer_not_to_say,1973-07-20,JOB0470,Marketing,G09,EMP0027,Toronto,CA,terminated,contract,2018-12-26,2025-04-11,142664.07,USD
EMP0471,E100471,Elena,Johnson,elena.johnson471@corp.example.com,+1-740-591-7166,non_binary,2001-11-04,JOB0471,Security,G04,EMP0544,New York,US,retired,contract,2017-01-18,,98297.28,USD
EMP0472,E100472,Liam,Ramirez,liam.ramirez472@corp.example.com,+1-308-670-6919,non_binary,1991-12-16,JOB0472,Legal,G10,EMP0271,London,UK,active,part_time,2014-02-26,,164849.49,GBP
EMP0473,E100473,Daniel,Jones,daniel.jones473@corp.example.com,+1-387-890-2376,female,1982-08-15,JOB0473,Finance,G03,EMP0157,Atlanta,US,active,part_time,2018-09-10,,87801.94,USD
EMP0474,E100474,Logan,Robinson,logan.robinson474@corp.example.com,+1-975-305-4568,female,1976-09-28,JOB0474,Engineering,G07,EMP0368,Chicago,US,active,full_time,2023-01-23,,135965.18,USD
EMP0475,E100475,Mia,Thomas,mia.thomas475@corp.example.com,+1-531-941-4065,male,1986-08-04,JOB0475,Security,G10,EMP0644,Hyderabad,IN,on_leave,part_time,2022-08-07,,53898.45,INR
EMP0476,E100476,Elena,Hernandez,elena.hernandez476@corp.example.com,+1-901-991-1691,non_binary,1971-10-16,JOB0476,Engineering,G06,EMP0523,Austin,US,active,intern,2021-10-19,,127302.44,USD
EMP0477,E100477,Chloe,Thomas,chloe.thomas477@corp.example.com,+1-960-391-7877,prefer_not_to_say,1973-03-26,JOB0477,Product,G08,EMP0346,Chicago,US,active,part_time,2021-05-27,,150819.33,USD
EMP0478,E100478,Michael,Thompson,michael.thompson478@corp.example.com,+1-200-944-6433,non_binary,2001-10-15,JOB0478,Finance,G06,EMP0522,Denver,US,terminated,intern,2020-11-15,2026-01-31,122350.17,USD
EMP0479,E100479,Evelyn,Perez,evelyn.perez479@corp.example.com,+1-845-760-8837,non_binary,1991-06-09,JOB0479,Supply Chain,G06,EMP0068,Denver,US,retired,intern,2016-01-21,,122020.97,USD
EMP0480,E100480,Lucas,Patel,lucas.patel480@corp.example.com,+1-237-427-6074,non_binary,1978-10-16,JOB0480,Operations,G08,EMP0205,London,UK,active,full_time,2023-08-11,,138518.95,GBP
EMP0481,E100481,Daniel,Kim,daniel.kim481@corp.example.com,+1-548-388-3344,male,1979-08-07,JOB0481,Supply Chain,G10,EMP0053,Hyderabad,IN,terminated,intern,2024-09-23,2026-04-05,54797.01,INR
EMP0482,E100482,Daniel,Clark,daniel.clark482@corp.example.com,+1-207-633-7420,non_binary,1979-10-17,JOB0482,Operations,G08,EMP0536,New York,US,retired,contract,2022-03-18,,149066.80,USD
EMP0483,E100483,Priya,Lopez,priya.lopez483@corp.example.com,+1-766-926-7772,prefer_not_to_say,1997-05-27,JOB0483,Legal,G06,EMP0256,Chicago,US,on_leave,part_time,2018-12-15,,126023.92,USD
EMP0484,E100484,Michael,Anderson,michael.anderson484@corp.example.com,+1-439-782-2324,prefer_not_to_say,1999-05-05,JOB0484,IT,G07,EMP0541,London,UK,terminated,part_time,2021-01-07,2022-05-19,126754.45,GBP
EMP0485,E100485,Owen,Singh,owen.singh485@corp.example.com,+1-517-874-6443,prefer_not_to_say,1997-12-19,JOB0485,Marketing,G02,EMP0561,Dallas,US,on_leave,full_time,2026-02-14,,71730.84,USD
EMP0486,E100486,Lily,Costa,lily.costa486@corp.example.com,+1-795-270-8387,prefer_not_to_say,2001-12-23,JOB0486,Product,G01,EMP0242,Denver,US,active,full_time,2026-04-19,,58136.45,USD
EMP0487,E100487,Riley,Chen,riley.chen487@corp.example.com,+1-593-514-1748,non_binary,1986-05-27,JOB0487,HR,G04,EMP0593,San Francisco,US,on_leave,contract,2015-09-06,,97632.97,USD
EMP0488,E100488,Sebastian,Ramirez,sebastian.ramirez488@corp.example.com,+1-798-744-5150,female,2000-01-25,JOB0488,Sales,G09,EMP0027,Seattle,US,retired,full_time,2021-03-16,,164883.17,USD
EMP0489,E100489,Arjun,Smith,arjun.smith489@corp.example.com,+1-959-303-6323,female,1995-03-01,JOB0489,Engineering,G11,EMP0163,Seattle,US,terminated,full_time,2016-06-22,2023-06-21,188801.91,USD
EMP0490,E100490,Evelyn,Thompson,evelyn.thompson490@corp.example.com,+1-671-295-5228,female,1996-03-16,JOB0490,Finance,G12,EMP0682,Atlanta,US,retired,full_time,2021-10-08,,202591.79,USD
EMP0491,E100491,Owen,White,owen.white491@corp.example.com,+1-479-449-7974,female,1981-07-01,JOB0491,Security,G03,EMP0155,Hyderabad,IN,terminated,intern,2017-06-08,2019-07-23,25842.84,INR
EMP0492,E100492,Lily,Perez,lily.perez492@corp.example.com,+1-993-870-6085,prefer_not_to_say,2002-04-30,JOB0492,Finance,G01,EMP0645,Seattle,US,active,contract,2020-10-13,,57127.82,USD
EMP0493,E100493,Jack,Khan,jack.khan493@corp.example.com,+1-858-616-5463,female,1972-10-11,JOB0493,HR,G01,EMP0189,London,UK,active,full_time,2021-04-07,,55010.32,GBP
