case_id,customer_id,case_type,assigned_agent,opened_date,closed_date,status
CSE641919FDFD,CUST100055594,Escalated Complaint,Andrew Williams,2026-07-06,,Open
CSE6B078E9FB7,CUST100045074,Retention Save,Joseph White,2026-02-19,2026-03-08,Closed
CSEF12F68CBE3,CUST100056615,Retention Save,Miranda Sullivan,2026-06-26,2026-08-05,Pending Customer Response
CSE77A41E2960,CUST100008578,Contract Dispute,Monica Wilkerson,2026-01-21,2026-03-05,Closed
CSE4D5A9D45BE,CUST100067738,Retention Save,James Adams,2026-02-19,2026-03-26,Closed
CSE3B7ED1A381,CUST100003261,Contract Dispute,Angela Wells,2026-05-23,,Closed
CSE842F8FDAE0,CUST100053165,Retention Save,Robin Vaughan,2026-04-15,2026-04-27,Closed
CSEAA8C2C4504,CUST100049815,Contract Dispute,Alexander Cooke,2026-07-01,2026-08-05,Closed
CSE179F717C26,CUST100042574,Fraud Investigation,Dr. Matthew Burton,2026-01-11,,Closed
CSEDBA062FA5C,CUST100051758,Retention Save,Mary King,2026-06-16,2026-06-22,Closed
CSE917DEA3FDF,CUST100087442,Contract Dispute,Steven Jackson,2026-03-30,,Pending Customer Response
CSE0BD3B9B286,CUST100059636,Warranty Claim,Richard Williams,2026-04-01,,Open
CSE3AED951126,CUST100076671,Contract Dispute,Sara Vang,2026-01-08,2026-01-14,Closed
CSE7E8FB6F250,CUST100065898,Contract Dispute,Jacob Jones,2026-01-18,2026-01-27,Closed
CSE1046D43E3E,CUST100047130,Fraud Investigation,John Brown,2026-01-06,2026-01-28,Closed
CSE531C5F8E13,CUST100076012,Contract Dispute,Mary Lawson,2026-02-25,2026-03-25,Open
CSE870462A0EF,CUST100090692,Warranty Claim,Ryan Martinez,2026-05-16,2026-06-11,Closed
CSE41EB2CA60C,CUST100088289,Retention Save,Daniel Morales,2026-03-22,2026-04-04,Closed
CSE7521C83674,CUST100032977,Escalated Complaint,Cody Garcia,2026-01-04,2026-01-15,Closed
CSE21346BC09D,CUST100003973,Escalated Complaint,Kaitlin Woodward,2026-07-21,2026-08-22,Closed
CSE3333D2674D,CUST100092598,Warranty Claim,Elizabeth Harris,2026-07-07,,Closed
CSEEEDC98FFC3,CUST100062234,Retention Save,Barry Davis,2026-04-30,2026-05-02,Closed
CSE27D067B102,CUST100043459,Contract Dispute,Lee Edwards,2026-04-02,2026-04-15,Closed
CSE2E9EC254DC,CUST100076305,Warranty Claim,Dennis Stuart,2026-02-18,2026-03-06,Open
CSED2E3D94352,CUST100010271,Escalated Complaint,James Harris,2026-07-02,2026-07-28,Open
CSE8B27A8D850,CUST100021342,Escalated Complaint,Edgar French,2026-06-10,2026-07-16,Closed
CSEB98238D287,CUST100005041,Contract Dispute,Vanessa Smith,2026-05-07,2026-05-10,Closed
CSED572AFC8E3,CUST100080158,Contract Dispute,Kelsey Long,2026-02-03,2026-02-17,Open
CSE31AC7D071E,CUST100073773,Escalated Complaint,William Griffin,2026-03-30,2026-04-02,Pending Customer Response
CSEC9BE1AC346,CUST100024504,Contract Dispute,Glenn Morgan,2026-01-30,,Closed
CSEA62B8F071C,CUST100078982,Fraud Investigation,Lori Rodriguez,2026-01-04,,Closed
CSEB9F752D376,CUST100027855,Escalated Complaint,Savannah Rodriguez,2026-06-16,2026-07-23,Closed
CSE016CDF1EDB,CUST100092882,Retention Save,Brent Murphy,2026-05-30,,Closed
CSE0877CCD284,CUST100047245,Escalated Complaint,Douglas Munoz,2026-02-09,2026-02-28,Closed
CSE801BC6C82C,CUST100084858,Warranty Claim,Michael Mason,2026-01-02,,Pending Customer Response
CSECE12047AB3,CUST100047467,Warranty Claim,Connor Griffin,2026-02-28,2026-03-04,Closed
CSE621E975581,CUST100040435,Escalated Complaint,Mitchell White,2026-02-19,2026-03-16,Open
CSEA9578AA1CF,CUST100017534,Warranty Claim,Kelly Murray,2026-02-21,2026-03-28,Open
CSE0AE86521DC,CUST100083859,Warranty Claim,Richard Thomas,2026-03-17,,Pending Customer Response
CSE87BCF42E02,CUST100003206,Retention Save,Sherri Dunn,2026-01-18,2026-02-23,Open
CSE5DF4815D80,CUST100050644,Warranty Claim,Jonathan Flores,2026-01-01,2026-01-17,Open
CSE90BCFC0409,CUST100046048,Contract Dispute,Michael Ford,2026-02-09,2026-02-10,Closed
CSE8FB2E217CB,CUST100066853,Fraud Investigation,Julia Williams,2026-04-09,2026-05-21,Pending Customer Response
CSEB9DF8CBB40,CUST100065093,Warranty Claim,Bradley Brown,2026-05-06,2026-05-28,Closed
CSE48EAB51CCA,CUST100022388,Escalated Complaint,Diana Finley,2026-01-25,2026-01-30,Open
CSE1BC24992CF,CUST100078406,Retention Save,Kristie Nguyen,2026-05-05,2026-05-22,Open
CSE50E3C4DB19,CUST100089638,Retention Save,Donna Kaiser,2026-01-06,,Closed
CSE11A3C85A43,CUST100071137,Warranty Claim,Jamie Cooper,2026-04-14,2026-05-06,Closed
CSED0D6AC491F,CUST100013280,Warranty Claim,Caitlyn Scott,2026-04-29,2026-05-01,Closed
CSE6F948FC458,CUST100077582,Contract Dispute,Steven Rodriguez,2026-06-05,2026-06-29,Closed
CSECB525AC461,CUST100010814,Warranty Claim,Stanley Romero,2026-02-10,2026-03-24,Closed
CSE69A2CBCDED,CUST100070053,Fraud Investigation,Susan Russell,2026-01-04,2026-01-12,Open
CSE9D2B03B06F,CUST100075439,Contract Dispute,Michelle Rodriguez,2026-04-18,2026-05-23,Closed
CSE3909CB2C2C,CUST100061470,Escalated Complaint,Rhonda Miller,2026-02-28,2026-03-26,Closed
CSEC1EDC44BF9,CUST100054711,Contract Dispute,Teresa Lane,2026-06-30,2026-07-21,Open
CSEC79262DD9A,CUST100054497,Retention Save,Joseph Howard,2026-03-11,2026-04-03,Closed
CSE61016E8EA7,CUST100022438,Contract Dispute,Gabrielle Woods,2026-01-10,2026-01-16,Closed
CSE5C315EDF03,CUST100068843,Retention Save,Thomas Randall,2026-04-27,2026-05-09,Closed
CSE32F37F1E6F,CUST100011754,Contract Dispute,Amy Brown,2026-01-27,2026-02-22,Closed
CSEC08CF11512,CUST100076784,Warranty Claim,Kelly Whitaker,2026-01-11,2026-02-09,Closed
CSE4330632737,CUST100000883,Escalated Complaint,Ms. Angela Moore MD,2026-03-28,,Pending Customer Response
CSE5B195A6E9B,CUST100092054,Warranty Claim,Andrew Carter,2026-02-14,2026-03-15,Open
CSEC48ED62A47,CUST100081875,Contract Dispute,Joseph Hernandez,2026-05-02,2026-05-29,Closed
CSE0D0808F55A,CUST100043860,Contract Dispute,Rhonda Dominguez,2026-01-05,2026-01-18,Closed
CSEDB9988DAEC,CUST100011217,Contract Dispute,David Smith,2026-06-19,,Closed
CSE0C2BD3E8BD,CUST100026962,Fraud Investigation,Nicole Smith,2026-06-02,2026-06-04,Closed
CSE41013914D5,CUST100024825,Escalated Complaint,Gabriela Gordon,2026-02-21,2026-04-01,Closed
CSED3A0BA9EE4,CUST100077492,Contract Dispute,Marissa French,2026-01-05,2026-02-08,Closed
CSE54C05A2DBB,CUST100096367,Retention Save,Debra Dixon,2026-04-16,2026-04-17,Open
CSE082348E0ED,CUST100048234,Fraud Investigation,Jennifer Butler,2026-04-26,,Pending Customer Response
CSEEFD3EDED49,CUST100041408,Contract Dispute,Ruth Johnston,2026-05-19,2026-06-25,Closed
CSE7169C8F720,CUST100062611,Contract Dispute,Mrs. Margaret Myers,2026-03-19,,Closed
CSE4A4971A77F,CUST100063662,Fraud Investigation,Jacqueline Cooper,2026-04-26,2026-05-13,Closed
CSEA630F526D9,CUST100010108,Warranty Claim,Chris Rich,2026-05-19,2026-07-02,Closed
CSE462E42E31D,CUST100044700,Contract Dispute,Bryan Smith,2026-01-08,2026-01-14,Open
CSE8DEF4E01F7,CUST100022264,Fraud Investigation,Aaron Martinez,2026-04-12,2026-05-14,Closed
CSE5C0979E93B,CUST100035369,Contract Dispute,Darrell Miller,2026-01-24,,Closed
CSE89658BBF99,CUST100063212,Retention Save,Dustin Coffey,2026-04-16,2026-04-22,Closed
CSE49F01A4518,CUST100066318,Warranty Claim,Colleen Bowen,2026-01-10,2026-01-13,Closed
CSEAAB4E7D99A,CUST100064015,Escalated Complaint,Robin Jones,2026-01-25,2026-02-11,Closed
CSE863EBAB5E5,CUST100037547,Escalated Complaint,Danielle Coffey,2026-04-10,2026-05-12,Open
CSE20E473B215,CUST100085633,Escalated Complaint,Marcus Ponce,2026-03-06,2026-03-17,Open
CSE9BA9C45BDD,CUST100026059,Warranty Claim,Ashley Black,2026-04-19,,Closed
CSEE3820A7684,CUST100092961,Fraud Investigation,Roger Russell,2026-07-21,,Closed
CSEA4805FC75C,CUST100098061,Contract Dispute,Melissa Parrish,2026-05-17,2026-06-23,Closed
CSEDB08C6F8AC,CUST100071817,Escalated Complaint,Joseph Leonard,2026-03-29,2026-05-06,Closed
CSE5B407B8D31,CUST100085137,Fraud Investigation,Brent Davidson,2026-06-03,2026-06-04,Open
CSEED122870A8,CUST100022110,Warranty Claim,Stephanie Mayo,2026-05-11,,Closed
CSE24618180B0,CUST100035485,Fraud Investigation,John Martinez,2026-02-27,2026-03-25,Closed
CSED8E5B9D08B,CUST100067105,Fraud Investigation,Eric Yang,2026-02-22,2026-02-28,Closed
CSEDA9D8BB1E0,CUST100047271,Warranty Claim,Pamela Cervantes,2026-06-02,2026-07-01,Closed
CSEF892978EE0,CUST100075393,Warranty Claim,Christina Scott,2026-01-01,2026-01-08,Open
CSE3AEB2027B1,CUST100001051,Warranty Claim,Jay Flores,2026-07-23,2026-08-17,Closed
CSE3A3A9ABE39,CUST100014585,Fraud Investigation,Joseph Owens,2026-04-29,,Closed
CSE0A70918B94,CUST100081170,Retention Save,Melissa Coleman,2026-07-12,,Closed
CSE8122F591C7,CUST100033010,Fraud Investigation,Kimberly Williams,2026-03-15,2026-04-16,Closed
CSEE29EE38995,CUST100074740,Escalated Complaint,Carmen Roberts,2026-01-17,2026-02-07,Closed
CSEA71C1DDF6F,CUST100057118,Warranty Claim,Linda Fletcher,2026-02-08,2026-02-09,Open
CSE289540917A,CUST100075630,Escalated Complaint,Linda Smith,2026-06-07,2026-06-13,Open
CSEC22EB23254,CUST100080180,Retention Save,John Taylor,2026-01-01,2026-01-07,Closed
CSE62489BB3BD,CUST100019622,Escalated Complaint,Christopher Davis,2026-05-13,2026-06-16,Closed
CSEE27BC8EAE1,CUST100089575,Warranty Claim,Mariah Suarez,2026-04-02,,Closed
CSE5C0902BB5C,CUST100057871,Warranty Claim,Amber Johnson,2026-01-07,2026-01-09,Closed
CSE97E0397070,CUST100011022,Retention Save,Gina Harrison,2026-03-26,2026-05-07,Closed
CSEB4C2A30DDA,CUST100082613,Retention Save,Jonathan Rogers,2026-03-31,2026-04-14,Open
CSE35F2ED7107,CUST100094255,Fraud Investigation,Lisa Quinn,2026-01-27,2026-03-05,Closed
CSE0415E53BC8,CUST100046660,Retention Save,Jennifer Lawson,2026-07-01,,Closed
CSE8CEC88123A,CUST100045191,Escalated Complaint,Allison Hughes,2026-03-20,2026-04-12,Open
CSE0943B374AB,CUST100064333,Contract Dispute,Billy Dickson,2026-05-02,2026-06-04,Closed
CSE81FC6FF54B,CUST100030041,Warranty Claim,Nicholas Johnson,2026-01-20,,Closed
CSE52CFBCF842,CUST100050721,Fraud Investigation,Nancy Russell,2026-04-20,2026-05-05,Closed
CSE721DD888FD,CUST100023535,Retention Save,Andrew Smith,2026-07-16,2026-08-15,Closed
CSE0328C0E365,CUST100099961,Escalated Complaint,Melissa Jones,2026-05-01,,Closed
CSEAB0469F91A,CUST100065204,Retention Save,Kimberly Sanders,2026-04-24,2026-04-28,Open
CSEE115B7AD7A,CUST100031194,Contract Dispute,Anthony Griffith,2026-01-20,2026-02-15,Closed
CSE3E590A6C1F,CUST100027304,Retention Save,Matthew Henson,2026-05-20,2026-05-26,Pending Customer Response
CSE4F79D402B6,CUST100084606,Warranty Claim,William Hunter,2026-06-16,2026-07-16,Closed
CSE8E4A8E01CF,CUST100012999,Escalated Complaint,Amber Pratt,2026-01-02,,Closed
CSE2E50F412D6,CUST100051714,Retention Save,David Hill,2026-01-04,2026-01-21,Open
CSEA17D26167A,CUST100074369,Retention Save,Jason Bailey,2026-03-14,2026-03-29,Closed
CSE2DE3F69833,CUST100029252,Retention Save,Matthew Salazar,2026-03-06,,Closed
CSE483A329E09,CUST100051551,Retention Save,Kristin Villa,2026-07-11,2026-07-26,Closed
CSEC84DF3C5C5,CUST100046903,Retention Save,Stephen Bray,2026-02-20,2026-03-18,Closed
CSE82052DCC55,CUST100068335,Fraud Investigation,Anna Green,2026-05-14,,Closed
CSE13ED0D492E,CUST100042093,Fraud Investigation,Nicholas Burns,2026-06-22,,Closed
CSEC2148FEE3C,CUST100030696,Retention Save,Natasha Gutierrez,2026-01-04,2026-01-12,Closed
CSE87124776B1,CUST100025636,Fraud Investigation,Jason Adams,2026-01-11,,Closed
CSEC56065F0F2,CUST100019074,Warranty Claim,Jonathan Bridges,2026-03-25,2026-03-28,Open
CSEE991C19A01,CUST100099520,Retention Save,Nancy Martin,2026-07-11,2026-08-23,Open
CSE6B755745A3,CUST100092049,Contract Dispute,Eric Barnes,2026-06-08,,Closed
CSE250A0593DB,CUST100080316,Retention Save,Stephanie Graham,2026-01-10,2026-01-19,Open
CSE5DF8DF7055,CUST100053560,Escalated Complaint,Holly Raymond,2026-03-05,2026-03-08,Open
CSE403169D223,CUST100046833,Escalated Complaint,Terry Holt,2026-02-27,2026-03-07,Closed
CSE19C579DE21,CUST100068854,Retention Save,Stephanie Powers,2026-01-18,2026-02-02,Closed
CSE262BD676E4,CUST100083652,Contract Dispute,Ryan Vasquez,2026-05-23,,Closed
CSE0B7347FAAE,CUST100031716,Escalated Complaint,Patrick Short,2026-04-29,,Closed
CSED374934D88,CUST100011129,Contract Dispute,Krystal Mitchell,2026-02-09,2026-03-04,Pending Customer Response
CSEFEC918D19D,CUST100016148,Contract Dispute,Angelica Whitaker,2026-05-16,2026-06-02,Closed
CSE955A08787A,CUST100032855,Escalated Complaint,Jonathan Austin,2026-05-14,2026-06-27,Closed
CSE2D6506C959,CUST100023171,Contract Dispute,Jim Smith,2026-06-23,2026-07-01,Closed
CSE9BDA0E539A,CUST100095294,Escalated Complaint,Mark Davis,2026-03-02,,Closed
CSEEF4AB18451,CUST100093182,Retention Save,Alexandria Martin,2026-02-16,2026-03-06,Closed
CSEBD858E5F69,CUST100019038,Escalated Complaint,Jennifer Bailey,2026-04-09,2026-04-26,Closed
CSEE5A3FEFFE7,CUST100032801,Warranty Claim,Sherri Cohen,2026-06-14,2026-07-11,Closed
CSEDFA56E6135,CUST100045535,Fraud Investigation,Donald Hurley,2026-01-22,2026-01-27,Closed
CSEF2E6E94689,CUST100037684,Escalated Complaint,Jennifer Tyler,2026-02-03,2026-02-12,Closed
CSEEF3E4DA5CC,CUST100027343,Fraud Investigation,Gregory Reyes,2026-04-06,,Closed
CSE6C9DCA77C0,CUST100021877,Warranty Claim,Kimberly Lopez,2026-05-08,2026-06-06,Closed
CSEBDEBEFF722,CUST100070562,Contract Dispute,Kenneth Garcia,2026-03-19,2026-04-08,Open
CSE0A2714FDBD,CUST100098627,Warranty Claim,Eric Sutton,2026-01-15,2026-02-16,Open
CSE63601D865F,CUST100010961,Retention Save,Jeremy Coleman,2026-05-07,,Closed
CSE51BFA38C45,CUST100049830,Contract Dispute,Lucas Marshall,2026-06-30,2026-07-15,Closed
CSE27EEC30ACF,CUST100068668,Warranty Claim,Riley Solomon,2026-05-14,,Closed
CSE856563036E,CUST100028633,Fraud Investigation,Blake Carson,2026-03-15,2026-03-16,Closed
CSE32EB3ED712,CUST100034878,Contract Dispute,Michelle Hanson,2026-03-06,2026-03-07,Closed
CSE362F5F24DA,CUST100040231,Escalated Complaint,Justin Rivas,2026-07-13,2026-08-22,Closed
CSEDC5A3948F0,CUST100031372,Escalated Complaint,Kevin Zimmerman,2026-07-09,,Closed
CSE7564B7406D,CUST100056370,Warranty Claim,Barbara Lucero,2026-01-04,,Closed
CSEE7683BE78B,CUST100020143,Warranty Claim,Troy Burnett,2026-05-13,2026-05-27,Closed
CSEAA8AF7CB28,CUST100077748,Warranty Claim,Kimberly Stewart,2026-06-23,2026-07-24,Pending Customer Response
CSEC871DD67CA,CUST100049600,Contract Dispute,Max Gomez,2026-05-14,2026-06-09,Closed
CSE93407522CA,CUST100097739,Fraud Investigation,Kathleen Morris MD,2026-01-25,2026-02-23,Open
CSE2972BD6C5E,CUST100010793,Retention Save,Brandon Petty,2026-03-18,2026-03-25,Closed
CSEC2889F4A74,CUST100064166,Fraud Investigation,Nancy Cook,2026-06-29,,Closed
CSE13372A38D8,CUST100021969,Retention Save,Miss Laura Forbes DDS,2026-06-25,2026-06-29,Closed
CSE6708D385F0,CUST100069697,Contract Dispute,Thomas Martinez,2026-04-13,,Closed
CSEA1B501AB09,CUST100089831,Retention Save,Dawn Bailey,2026-06-27,2026-07-26,Open
CSECDE89A30DE,CUST100051452,Contract Dispute,Robin Harris,2026-07-04,2026-08-15,Open
CSE0ABD985720,CUST100094104,Escalated Complaint,Wayne Brown,2026-03-12,2026-04-10,Closed
CSE3B4040CB9D,CUST100043933,Warranty Claim,John Garcia,2026-05-26,2026-06-22,Pending Customer Response
CSEF82462E28C,CUST100079661,Escalated Complaint,Holly Marquez,2026-05-18,,Closed
CSEEA42200918,CUST100062578,Warranty Claim,Jill Salazar,2026-02-28,2026-03-02,Closed
CSE8C2E42F4BB,CUST100024181,Fraud Investigation,Raymond Garner,2026-04-12,,Open
CSED33AB8CBC9,CUST100041946,Fraud Investigation,Jessica Lewis,2026-06-14,,Closed
CSEE23D968F83,CUST100006540,Escalated Complaint,Sarah Lopez,2026-07-12,2026-07-25,Pending Customer Response
CSE05F9683FCD,CUST100049476,Warranty Claim,Amanda Barnes,2026-02-27,2026-03-03,Closed
CSEB96226F3F9,CUST100053624,Escalated Complaint,Kristi Vance,2026-04-25,2026-05-10,Closed
CSE50CAC66C2E,CUST100059177,Escalated Complaint,Michael Munoz,2026-07-04,2026-07-30,Pending Customer Response
CSEF8A53B42D1,CUST100039234,Retention Save,Stephen Perez,2026-02-09,2026-03-14,Closed
CSEE753504268,CUST100085906,Fraud Investigation,Mr. Larry Henry,2026-04-11,2026-05-23,Open
CSE53158AD57A,CUST100097774,Warranty Claim,Mr. Cole Vasquez,2026-05-02,2026-05-26,Open
CSE4D63A4F4D6,CUST100046097,Fraud Investigation,Dawn Hays,2026-01-13,2026-01-20,Open
CSE67CB12C591,CUST100007864,Warranty Claim,Curtis Berg,2026-07-20,2026-07-29,Closed
CSE21DC211877,CUST100042850,Warranty Claim,Nicole Schwartz,2026-02-06,,Closed
CSE8E6C0A63E5,CUST100090263,Fraud Investigation,Dennis Daugherty,2026-07-12,2026-08-07,Closed
CSE8C79957EE1,CUST100073009,Escalated Complaint,Courtney Collins,2026-06-03,2026-06-15,Closed
CSE7F88D5D762,CUST100070650,Contract Dispute,Kim Hansen,2026-02-06,,Closed
CSE048DB3F262,CUST100074931,Contract Dispute,Timothy Peterson,2026-03-19,2026-04-22,Open
CSE696BD98D44,CUST100036425,Warranty Claim,Kimberly Duncan,2026-03-07,2026-03-23,Closed
CSEF469A6C282,CUST100027632,Escalated Complaint,Tiffany Morales,2026-05-18,2026-06-22,Open
CSE390C892037,CUST100003701,Escalated Complaint,Casey Cooper,2026-05-18,2026-06-03,Open
CSE62874DB7E7,CUST100070178,Fraud Investigation,Joseph Mccarthy,2026-02-15,2026-03-18,Closed
CSE2E3F257F1D,CUST100083261,Retention Save,Angela White,2026-02-05,2026-02-17,Pending Customer Response
CSE75F30B2F0C,CUST100098926,Warranty Claim,Cristian Stuart,2026-03-31,,Closed
CSE80DFA0AF50,CUST100050541,Escalated Complaint,John Frost,2026-06-02,2026-06-06,Closed
CSE03995775D6,CUST100025753,Warranty Claim,Brenda Barr,2026-02-10,2026-03-08,Closed
CSE5F02411F76,CUST100033222,Contract Dispute,Robert Wallace,2026-02-19,2026-03-17,Closed
CSECCF3478096,CUST100083651,Escalated Complaint,Brenda Leon,2026-03-24,,Open
CSEC134C5A399,CUST100037907,Retention Save,Jordan Campbell,2026-03-05,2026-04-07,Open
CSE99F14B482E,CUST100094028,Escalated Complaint,Maria West,2026-02-07,2026-02-28,Pending Customer Response
CSEC104E14416,CUST100063766,Warranty Claim,Frank Odom,2026-04-17,2026-05-09,Closed
CSE7E220E3BC8,CUST100058647,Warranty Claim,Brian Valentine,2026-02-25,,Closed
CSE03475569EE,CUST100065887,Warranty Claim,Erik Price,2026-05-05,2026-06-17,Closed
CSE4BFBFC42BF,CUST100001026,Contract Dispute,David Johnson,2026-03-11,2026-03-27,Pending Customer Response
CSE591F72C28B,CUST100012190,Retention Save,Dustin Mata,2026-03-23,2026-04-28,Closed
CSE9365EB7652,CUST100015118,Contract Dispute,Gabrielle Collins,2026-03-24,2026-03-26,Closed
CSEB598B62DF5,CUST100012186,Retention Save,Jeffrey Brown,2026-02-11,2026-02-19,Closed
CSE36FEA53FB8,CUST100048024,Fraud Investigation,Mandy Garrison,2026-03-07,2026-03-16,Closed
CSEA7B0380D25,CUST100076808,Warranty Claim,Kimberly Blackwell,2026-03-12,2026-03-16,Closed
CSE1227577314,CUST100037070,Retention Save,Thomas Martinez,2026-05-09,2026-05-31,Open
CSEF230979DE7,CUST100054657,Fraud Investigation,Rhonda Sullivan,2026-02-06,2026-03-16,Closed
CSE17FC0A1C69,CUST100031809,Fraud Investigation,Franklin Davis,2026-02-03,2026-03-19,Closed
CSE967A41060D,CUST100071066,Contract Dispute,Ronald Gilmore,2026-04-01,2026-04-27,Closed
CSE3FFFE2C7F9,CUST100081462,Escalated Complaint,Susan Wilson,2026-02-17,,Closed
CSE1BE1569F60,CUST100026526,Warranty Claim,Isaac Coffey,2026-06-19,2026-07-06,Closed
CSECD124769CE,CUST100078919,Escalated Complaint,Sarah Collins,2026-06-30,,Closed
CSE6EC35F755E,CUST100047162,Fraud Investigation,Melissa Brown,2026-05-31,2026-06-19,Closed
CSED0D3C77A5E,CUST100075823,Escalated Complaint,William Hill,2026-03-09,2026-04-07,Closed
CSE12E0214B38,CUST100040450,Warranty Claim,Andre Campbell,2026-04-08,2026-05-05,Closed
CSEBF66C2E8AB,CUST100067768,Contract Dispute,Grace Graham,2026-04-05,2026-05-13,Open
CSE43F1B0D52F,CUST100079568,Contract Dispute,Melissa Curtis,2026-03-26,,Closed
CSE4E9A8E6C71,CUST100071821,Warranty Claim,Joel Jackson,2026-06-26,2026-06-27,Closed
CSE4E5E8F9A60,CUST100060618,Warranty Claim,Denise Nelson,2026-05-05,,Open
CSE70737BA565,CUST100095729,Retention Save,Danielle Burns,2026-02-16,2026-03-14,Closed
CSEEC5157AE87,CUST100045115,Contract Dispute,Jonathan Estes,2026-06-22,2026-06-26,Closed
CSEC82C47C76D,CUST100012921,Contract Dispute,Mary Martin,2026-02-27,2026-03-25,Closed
CSE80F13376B1,CUST100073771,Retention Save,Shawn Gonzalez,2026-07-20,2026-08-12,Closed
CSEB8B96BCE04,CUST100094498,Contract Dispute,Timothy Stevens,2026-05-18,2026-06-06,Open
CSE5A6DCB55DB,CUST100019252,Escalated Complaint,David Mullins,2026-03-27,2026-04-02,Closed
CSE1D05FF8BB0,CUST100007524,Warranty Claim,Elaine Gregory,2026-05-14,2026-05-22,Closed
CSE338F874F49,CUST100096061,Escalated Complaint,Albert Briggs,2026-06-16,,Closed
CSED4B2C35145,CUST100006470,Contract Dispute,Charles Hurst,2026-04-01,2026-05-13,Closed
CSEADC39FA550,CUST100067929,Warranty Claim,John Clark,2026-01-12,2026-02-14,Closed
CSE72759E46F2,CUST100009099,Contract Dispute,Christopher Carpenter,2026-06-16,2026-07-04,Closed
CSE6DF4DB1396,CUST100063722,Escalated Complaint,Kyle Durham,2026-05-31,2026-06-21,Closed
CSE261C828C11,CUST100092026,Escalated Complaint,Samuel Anderson,2026-04-12,2026-04-29,Closed
CSEE2CE8460E6,CUST100084443,Warranty Claim,Jennifer Johnson MD,2026-04-19,,Closed
CSEF7A2C8AE23,CUST100027507,Contract Dispute,Bobby Hunter,2026-07-08,2026-07-25,Closed
CSED797EE83CB,CUST100046484,Retention Save,Adam Johns,2026-05-15,2026-06-22,Closed
CSE0957E2414D,CUST100098440,Fraud Investigation,Denise Colon,2026-04-19,2026-05-24,Closed
CSEDD2311F93C,CUST100015456,Retention Save,Margaret Hatfield,2026-04-27,2026-06-02,Closed
CSE0AE4086E66,CUST100014825,Fraud Investigation,Scott Martin,2026-01-25,2026-02-23,Closed
