cdr_id,customer_id,call_type,origin_number,destination_number,call_start_ts,duration_sec,tower_id,cell_id
CDR84B459A80D39,CUST100095486,SMS Outgoing,+19941529043,+15879964865,2026-07-05 21:59:03,1372,TWR100675,3579
CDR6A2AC620035E,CUST100046865,SMS Incoming,+18581948896,+11643908546,2026-06-10 13:17:59,728,TWR102465,9463
CDR4C64081476FA,CUST100039458,SMS Outgoing,+12210222431,+13582391808,2026-06-22 22:16:22,2895,TWR101058,4990
CDR1EF70D769947,CUST100013499,Data Session,+10883954819,+13106423109,2026-06-10 16:25:02,184,TWR109669,3125
CDRBE938A9A1565,CUST100054329,SMS Incoming,+14866321698,+13971935976,2026-06-08 09:21:31,174,TWR107475,8869
CDRA273BE6C8699,CUST100003092,SMS Outgoing,+12548643133,+10457339864,2026-07-12 12:35:58,2832,TWR105966,6549
CDRACBEAD688A03,CUST100039436,Voice Outgoing,+12213717918,+18074930923,2026-06-01 05:29:12,2745,TWR109947,9060
CDR62BC30CDA006,CUST100068207,SMS Incoming,+12734180633,+14182321588,2026-07-01 06:02:03,1597,TWR105334,3447
CDR843AC5773B6A,CUST100090798,Voice Outgoing,+10594323924,+13993474686,2026-06-01 16:01:24,3570,TWR104235,7578
CDR49C2BD45F446,CUST100052111,Voice Incoming,+18019116122,+16657198826,2026-06-21 00:29:01,1552,TWR107222,1375
CDR1F96098FA202,CUST100053606,SMS Incoming,+11452400839,+17009021177,2026-06-02 10:24:51,3081,TWR102814,9522
CDR99D7B3C8E247,CUST100082025,Voice Outgoing,+13426608911,+12852288968,2026-07-11 19:46:27,1481,TWR107305,7407
CDR84C08847663A,CUST100027507,Data Session,+12076098268,+12359031799,2026-07-05 19:37:18,1726,TWR105893,3022
CDR4471BD6A37BF,CUST100008505,Voice Incoming,+10109589722,+14920414470,2026-07-17 18:19:13,3510,TWR104439,9928
CDR0761391A1682,CUST100047490,Voice Outgoing,+13612503757,+16929354804,2026-07-08 08:17:40,2224,TWR102657,4585
CDR83376F7AEE3D,CUST100058943,Voice Incoming,+16833465888,+11619480813,2026-06-04 07:45:07,2307,TWR104847,8317
CDRFCA101ADE406,CUST100071416,Data Session,+17272127168,+17876688815,2026-06-15 01:14:50,844,TWR107168,8995
CDR3B769E0F0782,CUST100044966,Voice Incoming,+10737572576,+17436401635,2026-06-19 15:19:29,451,TWR105602,7661
CDR54A70D62B04D,CUST100003853,Voice Incoming,+18147373935,+19017213805,2026-06-17 14:18:53,1342,TWR107696,7184
CDR4228CCB8560E,CUST100040580,SMS Outgoing,+17699601196,+12708665082,2026-06-03 01:54:01,2259,TWR108105,7939
CDR7DF46B39132F,CUST100056841,SMS Outgoing,+16586713969,+18970773406,2026-06-15 12:36:50,210,TWR102122,1394
CDR1D1ECFACF3C1,CUST100026133,Voice Outgoing,+15292906089,+18125756772,2026-07-07 19:48:41,3052,TWR102514,1660
CDR70389DFB7BE9,CUST100034386,Voice Outgoing,+10290419575,+15981996507,2026-07-13 05:10:54,1917,TWR104857,2438
CDR20E64623B309,CUST100049333,SMS Outgoing,+13436184922,+16892692827,2026-06-27 08:44:03,1263,TWR100266,7224
CDR299CDD86B868,CUST100042626,SMS Outgoing,+16907181708,+15249206901,2026-06-21 10:16:50,3308,TWR105343,9377
CDR7942D64AD77E,CUST100058666,SMS Outgoing,+10789435689,+16470277734,2026-07-18 14:10:42,163,TWR102720,7786
CDRF53E9AF2ACEF,CUST100066295,Voice Outgoing,+19919045275,+19323682852,2026-06-28 22:40:32,2218,TWR100478,9586
CDR043C59AB9E28,CUST100092776,SMS Outgoing,+17907803684,+18656118210,2026-07-23 10:06:55,698,TWR106919,2946
CDR94D02220D886,CUST100070758,SMS Outgoing,+13069591391,+16826129777,2026-07-06 05:21:57,1544,TWR107682,5724
CDR8EF5EBFC25F4,CUST100074620,SMS Outgoing,+19671341101,+18215046700,2026-06-05 05:10:15,3299,TWR107327,8260
CDR9978681357CB,CUST100021701,SMS Outgoing,+10959529007,+18652955419,2026-07-14 09:45:43,3399,TWR108843,1593
CDR989CDB3878FC,CUST100017909,Data Session,+19549659018,+16432033295,2026-06-10 21:30:48,1255,TWR107787,8469
CDRD35D6DA65E9F,CUST100028532,SMS Outgoing,+10177768041,+16323123613,2026-06-06 06:51:27,1936,TWR109898,2616
CDR911EAAEF4B7F,CUST100040794,Data Session,+19324573471,+18108131546,2026-07-13 19:09:58,1974,TWR104317,1336
CDR6CC089911FE1,CUST100059840,SMS Outgoing,+18861965709,+15176734593,2026-07-19 03:24:49,270,TWR107116,1296
CDR739154B56523,CUST100030809,Voice Incoming,+16315355369,+10322482260,2026-06-21 22:05:36,2928,TWR100555,4890
CDR594AC52D7FD9,CUST100029706,Data Session,+11482342829,+12611025235,2026-07-10 09:25:08,1567,TWR102448,2568
CDRBF68FF172952,CUST100066019,SMS Incoming,+10445483304,+17924516491,2026-07-10 13:08:20,21,TWR102884,1332
CDR47533450DDC8,CUST100002120,SMS Outgoing,+11162324399,+19374552578,2026-07-18 19:15:55,774,TWR100511,4608
CDRA8E57A75BE7A,CUST100032105,Voice Outgoing,+11781069606,+11668225131,2026-06-24 23:07:08,947,TWR107073,8488
CDRE349BE44A38D,CUST100028377,SMS Outgoing,+16991339026,+17905302535,2026-07-13 02:55:18,2560,TWR105181,9386
CDRC43265A16E84,CUST100004895,Voice Outgoing,+12624175003,+12955512379,2026-06-12 13:47:30,570,TWR104360,6487
CDRDE8E0ED8E593,CUST100040411,SMS Incoming,+15997356989,+15222199141,2026-06-30 04:40:28,1613,TWR106745,5250
CDRD7221B589533,CUST100027454,Voice Incoming,+17040705509,+18289046565,2026-07-03 07:11:10,3465,TWR107905,9476
CDRD9FF14D68301,CUST100039553,Voice Outgoing,+18800242433,+18113483498,2026-07-16 20:02:35,49,TWR102222,3804
CDR698EE651E86C,CUST100078895,Voice Incoming,+10166878414,+15084863549,2026-06-14 02:39:10,911,TWR106249,1160
CDR15662E274080,CUST100033203,Voice Incoming,+14255748417,+14446071148,2026-06-29 13:44:11,3173,TWR105822,3441
CDRE03B56BA578F,CUST100078002,Voice Outgoing,+14716843024,+14200229903,2026-06-22 12:48:56,2619,TWR101252,9849
CDRBF9ABAA163AB,CUST100034387,Voice Incoming,+15519654705,+12845753053,2026-06-24 07:33:51,3279,TWR109199,5069
CDRF29CE26399A4,CUST100001331,Voice Outgoing,+11630872351,+12953988105,2026-06-22 06:41:09,1443,TWR101545,9389
CDRC64C93B28EF5,CUST100093178,Voice Incoming,+12866247602,+18937008423,2026-06-15 19:22:41,1781,TWR103907,7598
CDRECD4A8105A93,CUST100074150,SMS Incoming,+16362265117,+10976235258,2026-07-09 15:37:59,1696,TWR105458,7477
CDR6A419192AA7B,CUST100054012,Voice Incoming,+16588700921,+15028853342,2026-07-15 13:02:43,2606,TWR103840,8577
CDR33D97D2190C3,CUST100054748,Voice Outgoing,+14282817461,+13231079289,2026-07-01 06:53:41,1332,TWR107070,8347
CDR292E27ED7060,CUST100098383,Voice Outgoing,+14960638834,+18412289279,2026-07-15 23:38:26,2108,TWR104562,7583
CDR848B01EC3A91,CUST100008806,Data Session,+10435908471,+15764656993,2026-07-22 02:39:32,2193,TWR101223,3053
CDRB9B9C859FAC2,CUST100062948,Voice Incoming,+19125445342,+14993008440,2026-07-14 02:12:48,2672,TWR100223,1578
CDR12CF20EECA50,CUST100080908,SMS Incoming,+17759831557,+17301802356,2026-07-12 02:05:57,1817,TWR108393,2285
CDR9AF39EC8B964,CUST100013422,Voice Incoming,+17474936199,+19566841754,2026-07-13 02:33:54,1564,TWR101330,5281
CDR92693D7128CC,CUST100053537,Voice Incoming,+16556359273,+15510786732,2026-07-01 23:56:24,3054,TWR101366,4886
CDRF826A77476F6,CUST100090428,Data Session,+12992867371,+10569968642,2026-07-19 06:10:38,2926,TWR108512,3455
CDR75578C85AB18,CUST100012886,Voice Outgoing,+14978634103,+10232620855,2026-07-19 04:48:50,359,TWR104302,5703
CDR900DCECDCB76,CUST100098836,Voice Outgoing,+19410686887,+16486571503,2026-06-04 08:29:50,1430,TWR106486,6104
CDRF90ADBB8AFF0,CUST100081335,Voice Outgoing,+12073541971,+14645720690,2026-06-04 21:24:57,2678,TWR109008,9245
CDR4D05862C9EC7,CUST100048020,Voice Incoming,+19642787271,+16155859538,2026-06-07 22:34:22,1263,TWR102742,6771
CDR5314A55E6E49,CUST100096893,Voice Incoming,+14422178874,+12884179960,2026-06-19 17:50:31,1146,TWR107352,2512
CDR24DF338EFA20,CUST100016684,SMS Outgoing,+14115967619,+11900135348,2026-07-17 12:32:29,1823,TWR103773,5391
CDRA9C0A6CA10E8,CUST100003512,SMS Incoming,+16643392600,+11786754215,2026-06-05 04:26:05,1247,TWR109612,3317
CDR7B066483AF3D,CUST100017870,Voice Incoming,+14394808037,+12400970266,2026-06-04 21:26:55,921,TWR102735,1102
CDR43D85A7DD5FE,CUST100087787,Voice Incoming,+17992391695,+11915996775,2026-07-18 23:00:00,1489,TWR101818,1982
CDRBFCD4A4EB77F,CUST100038792,Voice Incoming,+16365367869,+11178310106,2026-06-25 13:08:50,2633,TWR107693,2078
CDR4EA8B79B8794,CUST100037567,Voice Incoming,+12339050171,+19260476884,2026-06-23 09:18:12,2487,TWR108658,5149
CDR4DCEB45E9AAA,CUST100002267,SMS Outgoing,+19362106468,+12515555817,2026-06-17 14:35:03,3183,TWR101202,3544
CDRAC37BCC90D3B,CUST100027685,Voice Outgoing,+12049152818,+12150054840,2026-07-03 19:03:32,2389,TWR109145,4688
CDR81A0A4FF3D5E,CUST100054674,SMS Incoming,+11379430657,+13390869220,2026-07-09 03:26:23,377,TWR109158,6741
CDR13471C83D89E,CUST100018986,Voice Incoming,+16708608339,+10228926903,2026-06-30 22:53:15,307,TWR100752,1478
CDR8F26B74AF973,CUST100086066,Voice Incoming,+12255576657,+18766033402,2026-06-03 08:44:23,2916,TWR104787,3603
CDREAB428079047,CUST100017329,Voice Outgoing,+18986041359,+15814137673,2026-07-09 14:07:36,2670,TWR105471,9511
CDR932F7F120181,CUST100007535,Voice Incoming,+14664888441,+17406995578,2026-07-12 23:30:54,1582,TWR107809,6272
CDR6EFBB9FC57B9,CUST100076804,SMS Incoming,+11790033740,+14256375568,2026-07-20 16:15:36,3549,TWR109510,4968
CDR53B5AE49208E,CUST100093648,SMS Outgoing,+13754604394,+15118803011,2026-06-13 08:09:17,1949,TWR107926,6841
CDRC972F1D4E2A6,CUST100000552,SMS Outgoing,+14285060906,+19880637889,2026-06-09 03:31:27,3341,TWR109890,1538
CDREC1019B095B7,CUST100087220,Voice Outgoing,+10457230931,+18486363804,2026-06-20 00:54:08,1331,TWR108205,3358
CDRDD211091A877,CUST100048667,Voice Outgoing,+16784787130,+19565139206,2026-06-22 18:26:22,1278,TWR104151,6480
CDRE0F8DD361A68,CUST100026019,Voice Outgoing,+11407125180,+11285686788,2026-07-05 11:34:15,854,TWR100311,9983
CDRF8B1EE1AE8DA,CUST100096373,Voice Incoming,+15899365204,+19980925656,2026-06-24 05:39:26,1811,TWR103570,5435
CDR76E61C281CF6,CUST100030800,Voice Outgoing,+13174651224,+11430650703,2026-06-08 10:19:48,2478,TWR103330,9463
CDR351BAB61BDA4,CUST100070150,Voice Outgoing,+15184980718,+10770874032,2026-07-10 15:26:12,1807,TWR101719,3091
CDR6706E4FB484C,CUST100037338,Voice Outgoing,+17877755850,+15655460926,2026-07-07 23:13:26,84,TWR101292,5120
CDRB00D663CAA07,CUST100056308,Voice Outgoing,+16449179656,+13199794568,2026-07-11 12:56:48,618,TWR100575,5625
CDR68063B0D7408,CUST100078505,Voice Incoming,+16927026143,+17951071895,2026-06-01 01:37:59,3331,TWR109515,1932
CDR880B0956C131,CUST100005222,Voice Incoming,+15443854263,+12471539327,2026-06-03 04:58:09,633,TWR107336,1264
CDRA80BFA38B009,CUST100050939,SMS Outgoing,+12913218824,+18816970903,2026-07-02 09:03:22,2768,TWR106059,8084
CDR852402BBEAE2,CUST100005337,SMS Outgoing,+10856593198,+11134023092,2026-06-22 06:31:52,0,TWR101065,9649
CDR48C3C75835CE,CUST100055834,Voice Outgoing,+16501723654,+13481589399,2026-06-01 03:08:39,2596,TWR109977,5994
CDR9A835E5EACD1,CUST100040050,SMS Incoming,+17618890763,+14646021325,2026-07-05 14:03:38,1547,TWR107429,1677
CDR54C60BAA3CEA,CUST100047292,Voice Outgoing,+13902518771,+11703041155,2026-07-06 08:20:58,2865,TWR105702,7257
CDR9134A81E81C6,CUST100057784,Voice Incoming,+18575636802,+16994240744,2026-07-04 00:35:53,2939,TWR105313,1513
CDRF638FEF45066,CUST100005567,SMS Outgoing,+16222427879,+11764381454,2026-07-15 21:00:29,2559,TWR102506,7626
CDR012D62E3B02E,CUST100056386,Voice Incoming,+19604036600,+17845017179,2026-06-30 09:36:14,1877,TWR103473,5122
CDR5085F5302A78,CUST100013239,Voice Outgoing,+16511984387,+15587016488,2026-06-02 02:20:29,2421,TWR101613,6143
CDR749A88C946B8,CUST100096440,SMS Outgoing,+17535887365,+17818763691,2026-06-12 01:39:32,3150,TWR105822,6537
CDRED28C647C5CC,CUST100069250,Voice Outgoing,+16366817389,+19726822412,2026-07-12 16:44:07,695,TWR100809,7207
CDR9A71B599F7A6,CUST100065340,Voice Outgoing,+11273889531,+19304488842,2026-07-12 13:51:53,216,TWR109149,1726
CDRD199E23C3989,CUST100021882,Voice Outgoing,+14630411927,+11145726767,2026-06-21 17:19:43,707,TWR109680,6294
CDRC571AC77A3B9,CUST100020726,Voice Incoming,+14198188262,+18108106011,2026-07-19 13:55:28,3205,TWR101664,1368
CDRD6EC470B1CD1,CUST100046414,Voice Incoming,+16418913345,+16831718617,2026-06-09 03:39:49,233,TWR100810,3501
CDR4BD706BDDDE4,CUST100011664,Voice Outgoing,+14825036773,+13375936213,2026-07-07 04:30:32,3405,TWR102368,6514
CDR5538B0AEAF8D,CUST100083080,Data Session,+12709072108,+11120205233,2026-07-11 02:27:16,3141,TWR104936,2772
CDR85C71A497A56,CUST100053736,SMS Outgoing,+14044825714,+17044806806,2026-06-13 05:14:46,2623,TWR101936,2237
CDR9445864B747A,CUST100003117,Voice Outgoing,+19112287618,+15335216883,2026-07-23 17:18:00,2965,TWR100723,9537
CDR8BEF49AB87CB,CUST100053897,Voice Outgoing,+14690748317,+16075419482,2026-07-13 01:20:32,1855,TWR105814,7903
CDRB44FBD7A4391,CUST100034336,Voice Incoming,+17060385588,+15010092213,2026-06-24 10:01:43,2648,TWR106460,1194
CDRC5081FC53A8D,CUST100079162,Voice Incoming,+19479298958,+17823954258,2026-06-04 15:58:14,680,TWR103178,5773
CDR929754ADE179,CUST100094401,Voice Outgoing,+10458923935,+18358865847,2026-07-04 03:31:48,2022,TWR108500,7129
CDRF62827219B73,CUST100001266,Voice Outgoing,+11379378297,+10421162399,2026-06-06 20:26:45,1268,TWR107031,7686
CDR0E88906D9885,CUST100088537,Voice Outgoing,+13730374550,+10777939890,2026-07-23 00:16:30,318,TWR102169,5984
CDR4F63682B0748,CUST100039187,Voice Outgoing,+19623751383,+11171582588,2026-06-14 14:00:47,3455,TWR103368,9742
CDRB80A875624D2,CUST100013940,SMS Outgoing,+15664053159,+15189211787,2026-06-28 23:52:52,144,TWR109725,8308
CDR184883CD0A84,CUST100059093,Voice Incoming,+11697180467,+12904254962,2026-07-15 19:09:13,207,TWR102439,7495
CDR20A13F855096,CUST100054578,SMS Outgoing,+19499089589,+19268347703,2026-06-30 04:04:07,338,TWR101365,3638
CDRE87B7C4627C5,CUST100086846,Voice Outgoing,+13120290042,+10095086393,2026-06-08 22:12:38,3296,TWR103825,5733
CDR80493D7E749B,CUST100006605,SMS Outgoing,+18339120453,+17653307036,2026-07-07 07:18:13,1107,TWR104981,9189
CDRF4AB05F71211,CUST100063753,Data Session,+19130103592,+12479180864,2026-07-07 03:59:06,912,TWR102354,2056
CDR815948761E72,CUST100001801,Voice Outgoing,+16175908297,+10800496972,2026-06-23 05:25:10,3083,TWR107702,6287
CDRABBFB7A87C6A,CUST100050942,Voice Outgoing,+12746546774,+11708589918,2026-06-24 19:57:55,2692,TWR102514,5564
CDR3292B361EEB3,CUST100031067,Data Session,+13285262882,+13802772750,2026-07-21 09:16:26,2727,TWR105296,7189
CDR0E088F2AA961,CUST100093598,Voice Outgoing,+15228997200,+19930515250,2026-06-19 16:35:38,1491,TWR109160,7923
CDRB0118EFD9303,CUST100056997,Voice Outgoing,+15171016058,+11681888165,2026-06-25 12:32:46,2957,TWR109775,4805
CDRD80869AA57DD,CUST100080682,SMS Incoming,+19486585028,+19537062071,2026-06-16 02:52:40,1887,TWR101321,6529
CDR3B5124E833E8,CUST100072815,SMS Outgoing,+16226849873,+19843021606,2026-06-06 01:09:12,893,TWR105203,1840
CDRC48BC85C3318,CUST100071259,SMS Incoming,+18114355620,+11170174572,2026-07-05 19:49:25,620,TWR104010,4518
CDR4D2E0F78DCA1,CUST100049173,Voice Outgoing,+10037753102,+17782995245,2026-07-03 11:25:40,1944,TWR102051,5068
CDRA6AC31395FAF,CUST100027047,Voice Outgoing,+13713343042,+17377663618,2026-06-06 02:28:24,2048,TWR104004,9463
CDR7B02216D9C0A,CUST100076472,Voice Incoming,+13377387289,+17488501894,2026-06-02 09:15:20,1129,TWR109300,1398
CDR6BBB118CD432,CUST100044572,SMS Outgoing,+11195762145,+14216790987,2026-06-19 11:30:29,263,TWR108816,2678
CDR69139F263833,CUST100077432,SMS Incoming,+12796908085,+18695086710,2026-07-23 00:55:38,2378,TWR106760,2773
CDRF06390306966,CUST100079309,SMS Outgoing,+17565771926,+16242056312,2026-06-06 11:04:13,3489,TWR102820,4397
CDRE16FE731566D,CUST100027260,SMS Outgoing,+14463064442,+13393018878,2026-06-26 05:47:06,424,TWR106616,4482
CDR2B6FA624F596,CUST100072479,SMS Incoming,+10449721296,+15190683859,2026-06-09 01:25:38,3345,TWR105321,6496
CDRDECE4C86E20D,CUST100023818,Voice Incoming,+16196397580,+14127035388,2026-07-07 07:03:21,952,TWR106591,6702
CDR1C092D713D80,CUST100091935,Voice Incoming,+14151760073,+10904892147,2026-06-26 19:26:13,2571,TWR103906,4534
CDR9F3EFB63BEAB,CUST100089609,Voice Outgoing,+11609161992,+15253242404,2026-06-27 09:37:09,2931,TWR100467,6553
CDR3CB517C6C0B8,CUST100028244,Voice Incoming,+14172366212,+11488215706,2026-07-07 11:07:33,941,TWR102632,9005
CDR7CD6ED7D2B94,CUST100092034,Voice Outgoing,+11886065905,+12281133709,2026-07-15 19:04:08,3184,TWR104533,4214
CDRE7F2C4666885,CUST100059361,SMS Incoming,+10679270786,+16372268795,2026-06-01 10:30:13,1155,TWR103515,3502
CDR86B2577EB0A4,CUST100087631,SMS Incoming,+11749767097,+16809562179,2026-07-03 06:51:40,3576,TWR104005,1219
CDRDEFC4AE0B28B,CUST100041040,SMS Incoming,+13820532515,+13681877227,2026-06-25 01:29:37,2644,TWR104568,8149
CDR2869F74A2F10,CUST100075722,Data Session,+17768163902,+14014482339,2026-07-11 07:12:13,1813,TWR102936,5535
CDR5E9DC54F3A7D,CUST100001681,Voice Incoming,+18774510650,+14886057698,2026-06-20 12:36:49,1007,TWR105203,1691
CDRA52D46E923BC,CUST100073145,Voice Outgoing,+17544369259,+17554075616,2026-07-13 08:56:42,2328,TWR105945,7414
CDR137A78D31F9C,CUST100091434,Voice Outgoing,+13647457090,+17460539478,2026-06-14 00:41:16,144,TWR106087,7618
CDR57B0A5D8CF78,CUST100068032,Voice Outgoing,+14667075540,+17650640239,2026-06-04 15:25:38,2186,TWR104872,2786
CDR7FEAE5AE45B9,CUST100042285,SMS Incoming,+10491393160,+17190593615,2026-06-12 17:08:29,1632,TWR101018,5630
CDRD968A8A3D282,CUST100032045,Data Session,+12499698416,+16818880320,2026-06-06 16:38:56,2229,TWR108830,5135
CDR94669CDC341F,CUST100087871,SMS Outgoing,+14906198200,+10724257372,2026-07-02 03:30:12,2540,TWR101596,4644
CDRD88FB1DD8C55,CUST100008527,SMS Incoming,+10154447693,+12742456954,2026-06-06 06:19:58,2942,TWR106213,9934
CDR01EFDFD47DF9,CUST100038409,Voice Incoming,+10851416887,+12411574419,2026-06-04 02:43:29,1601,TWR103053,4314
CDR91FC398F91CF,CUST100015697,SMS Outgoing,+11202623562,+10390887755,2026-07-20 03:32:45,705,TWR107358,7438
CDRB327CC4A3985,CUST100089472,SMS Incoming,+13563651525,+14847926624,2026-07-04 19:47:13,644,TWR104890,4049
CDR3FEC83D5818B,CUST100036146,Voice Incoming,+11016108360,+19232070054,2026-07-12 08:24:33,2769,TWR102208,9711
CDR7147919925BB,CUST100033901,SMS Incoming,+10083684629,+16046365906,2026-06-30 14:16:58,153,TWR109307,9911
CDR58572FDAAFB1,CUST100079345,SMS Outgoing,+19774507824,+16171670903,2026-07-23 00:43:16,3555,TWR103381,7613
CDRDCE9F6E0E76D,CUST100044188,Data Session,+12715771707,+10770758658,2026-07-02 10:32:53,1613,TWR103971,8767
CDRDFBD11027A95,CUST100033993,SMS Incoming,+17606943096,+11659605691,2026-06-17 05:08:11,3479,TWR102800,8039
CDRC7E57DB16EB2,CUST100025640,Data Session,+10888652828,+19555278510,2026-06-21 23:05:10,1463,TWR107399,1158
CDR9F4A7617589C,CUST100025387,Voice Incoming,+15028340449,+14931128853,2026-07-01 15:57:59,47,TWR101576,2457
CDR83E8F6A8C015,CUST100057827,Voice Outgoing,+14641127118,+17323158934,2026-06-23 23:59:39,1720,TWR105726,7990
CDR110C06EB0598,CUST100076762,Voice Incoming,+12802163124,+10619512796,2026-06-26 12:40:39,2371,TWR101216,3669
CDR2C04C4724161,CUST100016795,Voice Incoming,+19795711839,+17063928248,2026-06-20 00:18:43,1878,TWR102698,8490
CDR1688495A2102,CUST100085494,Voice Incoming,+19349158669,+12496684293,2026-06-05 23:35:33,1718,TWR103503,4121
CDR7513CBDD4917,CUST100026037,Data Session,+12785432199,+15235559522,2026-07-14 09:41:51,180,TWR100997,2653
CDRF79608F628F7,CUST100013734,SMS Outgoing,+15895084344,+11163774392,2026-06-28 14:37:56,567,TWR107880,4373
CDR264EE7B03074,CUST100067541,Voice Outgoing,+17534961380,+19125973632,2026-07-19 00:54:05,3549,TWR103205,6746
CDR0B86250A1983,CUST100047129,Voice Incoming,+14035412888,+19958072221,2026-06-22 05:04:27,743,TWR107337,1475
CDR2D4BA80945A8,CUST100064335,Voice Incoming,+15852920577,+16536366171,2026-06-15 11:03:30,679,TWR102553,8332
CDR73016F8F926E,CUST100058825,Voice Incoming,+13859910965,+14432358919,2026-06-11 10:02:23,1603,TWR107183,6343
CDR58DB6FD99979,CUST100021909,SMS Incoming,+10227289815,+18158720865,2026-06-06 16:16:41,1545,TWR102905,6341
CDR0E3222FCFB2B,CUST100053095,SMS Incoming,+18423825382,+16453892250,2026-06-17 22:43:46,2728,TWR108088,9321
CDRFCCC0BF0EB0A,CUST100068344,Voice Incoming,+15552989067,+12578793145,2026-07-14 04:20:04,1992,TWR107176,6776
CDR2C5BAA5E4B80,CUST100057161,Data Session,+19167524710,+18273291467,2026-07-16 20:29:27,802,TWR104736,6773
CDRF9B941A465D5,CUST100092353,Voice Incoming,+15974097518,+18744222973,2026-06-04 14:09:59,3061,TWR107664,5861
CDRF14F88DCE8C7,CUST100047277,SMS Incoming,+17305920088,+18739810865,2026-06-19 05:56:20,2391,TWR103136,4160
CDRA7E38774118F,CUST100071976,SMS Incoming,+14312652094,+10016993047,2026-06-01 02:41:00,1685,TWR100204,5704
CDRD7F06060D0BD,CUST100060800,Voice Incoming,+15172981819,+16692933417,2026-06-03 00:22:43,3578,TWR108231,8607
CDR87480F3F3E80,CUST100039272,Data Session,+16990400714,+17604070609,2026-07-22 16:54:26,2523,TWR107761,3601
CDRE232C13E2B8F,CUST100062503,SMS Incoming,+12954754560,+14650529132,2026-07-13 21:19:31,3582,TWR107710,2777
CDR878ECE8BC139,CUST100083465,Voice Outgoing,+11440779653,+15384490079,2026-07-08 00:30:07,3166,TWR108769,5329
CDR261E7B791ABC,CUST100050764,SMS Outgoing,+11888256724,+18967957866,2026-06-10 23:44:12,56,TWR104033,4476
CDRC0A6954A2F82,CUST100069784,Voice Outgoing,+14595263686,+15571073513,2026-06-14 05:13:54,3284,TWR108481,6912
CDR02CCF3DCAD10,CUST100021123,Voice Incoming,+17007606052,+10241732584,2026-07-03 12:30:20,552,TWR108179,1303
CDR3569E46702EE,CUST100009022,Voice Incoming,+19769607588,+14802618374,2026-07-07 08:38:09,317,TWR106464,9473
CDR2AEF9278BC81,CUST100097679,Voice Outgoing,+11983149113,+13652086406,2026-06-15 21:09:01,466,TWR109661,2885
CDR65570279BDC0,CUST100022545,SMS Outgoing,+10538677678,+18525232897,2026-07-05 11:36:58,1366,TWR106770,4535
