sim_id,customer_id,sim_type,iccid,msisdn,activation_date,status
SIMA7BDF76B89,CUST100014750,eSIM,8997569469818670633,+17564287481,2017-04-30,Active
SIM51D60CA0B4,CUST100067092,Physical SIM,8986843724806260936,+10475470345,2021-11-03,Active
SIMC86E78540C,CUST100005968,Physical SIM,8978573764106667033,+16756913755,2023-11-19,Active
SIM54C89BBC30,CUST100015726,Physical SIM,8991197067034437565,+15033927679,2015-05-20,Deactivated
SIMDFBAD4239B,CUST100055813,Physical SIM,8930165322227345566,+11970379536,2019-12-17,Active
SIM78A3FD707D,CUST100009700,eSIM,8925110605802863313,+11812654546,2021-07-14,Active
SIM0DBF259E94,CUST100033486,Physical SIM,8974984501505381414,+18491822312,2026-01-05,Active
SIMDFC34ADB72,CUST100071943,Physical SIM,8986465443774016373,+15739494216,2022-02-15,Active
SIMA5A29F214E,CUST100089152,Physical SIM,8999723119687253005,+18796845220,2019-07-25,Active
SIMCDFD45089C,CUST100060306,Physical SIM,8982838455083963122,+18847641632,2018-01-26,Active
SIME7D46904CC,CUST100088364,Physical SIM,8993331020224897349,+12573669412,2019-01-10,Active
SIM039FB0F018,CUST100045684,Physical SIM,8939857669848831875,+14538521520,2023-04-22,Active
SIMB648924211,CUST100010404,eSIM,8950389707765807739,+13996000745,2018-10-21,Active
SIM0AEF7C0F05,CUST100027101,eSIM,8992838734563410363,+13212023210,2023-10-14,Active
SIM8CF65CA172,CUST100059385,Physical SIM,8996612253275312766,+16783516005,2019-04-28,Active
SIM2074940830,CUST100076172,Physical SIM,8924984330849437499,+12238656512,2021-09-17,Active
SIMB22A5973C4,CUST100034271,eSIM,8935185921972629086,+17081447831,2019-11-25,Active
SIMD9A84BFB10,CUST100081748,Physical SIM,8977032884928902534,+18812839356,2025-10-19,Deactivated
SIMAB715AE9CC,CUST100041606,Physical SIM,8990716332737207275,+18938255045,2019-02-18,Suspended
SIM2483E795D8,CUST100084673,Physical SIM,8936302529484644212,+18132388175,2020-06-30,Active
SIM680782CAA7,CUST100084437,eSIM,8922458324974467070,+15413094507,2016-05-21,Active
SIME0AE463F18,CUST100096427,Physical SIM,8943339246890417072,+18156357959,2025-02-24,Active
SIMD936DB162C,CUST100081510,Physical SIM,8969547975307406040,+14554772084,2015-09-05,Active
SIM602CA8B61F,CUST100019758,Physical SIM,8959987208259559952,+19571910231,2022-07-26,Active
SIMCAF06867E5,CUST100021151,Physical SIM,8997892356432309936,+12650373594,2016-04-30,Active
SIMCC52B34AEC,CUST100083907,eSIM,8951792689485649815,+10644240208,2020-05-02,Active
SIMC826506573,CUST100056136,Physical SIM,8993220614453141433,+19837849813,2022-05-14,Active
SIME489C721EE,CUST100069287,Physical SIM,8957451459685683892,+13073164853,2015-05-09,Active
SIM6048247306,CUST100078487,eSIM,8914065809674201539,+15619522985,2019-12-29,Active
SIM9A95C5873A,CUST100050942,Physical SIM,8992753140662235150,+14054737927,2023-06-04,Active
SIM4F04192501,CUST100007719,Physical SIM,8928763967549014021,+13457478187,2023-02-04,Deactivated
SIMFC0687448C,CUST100065730,eSIM,8912195376128026173,+12135107422,2020-07-24,Active
SIMEB208AFE1D,CUST100033953,Physical SIM,8943924404356609127,+12106449121,2020-04-05,Active
SIM97B47B67F5,CUST100078640,Physical SIM,8991312975389207686,+10327058511,2024-05-14,Active
SIM5CB78C5F62,CUST100016280,eSIM,8948683174380551027,+13354976415,2018-06-10,Active
SIM41D2FB44D7,CUST100004172,Physical SIM,8957934220730362424,+14682478039,2026-06-07,Active
SIM670F721CCD,CUST100012134,Physical SIM,8972379742353699819,+15012936514,2018-10-27,Active
SIME643BE9544,CUST100040835,eSIM,8904672402048920047,+14043151866,2017-02-02,Active
SIM5B35AFF907,CUST100094754,Physical SIM,8972237021985061158,+16418331537,2021-11-10,Active
SIM0C830D509B,CUST100014171,Physical SIM,8969241637341548196,+17487657715,2019-10-19,Active
SIM1C6A2C0A53,CUST100035300,Physical SIM,8975532304976209680,+14058899994,2021-06-30,Deactivated
SIMF91F3AFCB3,CUST100099707,Physical SIM,8986355461528028374,+17283899136,2020-12-27,Deactivated
SIM763F29B807,CUST100091008,eSIM,8943461333381885016,+16552497994,2016-09-23,Active
SIM1F81BF5C0D,CUST100082823,Physical SIM,8923067618102174981,+13715065739,2018-08-04,Active
SIMB00B2FA299,CUST100002458,eSIM,8992729281350686065,+11366359970,2021-05-12,Deactivated
SIM852354C6E0,CUST100005759,Physical SIM,8961000811609390209,+13961069733,2023-12-26,Active
SIMAB41A4772B,CUST100091450,eSIM,8993864818782531167,+17073130946,2015-01-04,Active
SIMB08170D96C,CUST100007098,eSIM,8996526867358383727,+11664952456,2017-10-11,Active
SIMFF170947D5,CUST100096582,Physical SIM,8980422184919819077,+19560648251,2015-11-26,Active
SIM058FA359E7,CUST100047415,Physical SIM,8907499494951422768,+11533725658,2016-01-27,Active
SIM41A4ED8E66,CUST100075055,Physical SIM,8991153375278115740,+19944524545,2015-04-15,Active
SIMF39975C271,CUST100081809,Physical SIM,8977413639980665554,+18594654006,2019-10-05,Active
SIM22A4866E63,CUST100072477,Physical SIM,8998073932711517591,+14271148939,2018-02-13,Active
SIMF82867CCBC,CUST100070160,Physical SIM,8995349491403774536,+13367614131,2021-03-07,Active
SIME666C1634E,CUST100019684,Physical SIM,8967940869951840054,+15225157157,2023-12-04,Active
SIMD767AAB7F0,CUST100008652,eSIM,8962041672815295379,+11444610278,2023-10-09,Active
SIMCF91F07F8C,CUST100076866,eSIM,8991734889286848713,+14881221799,2016-06-28,Active
SIM8A7E6C2F6F,CUST100045933,Physical SIM,8922282290155495558,+13234180446,2017-08-15,Active
SIMFCE616FF5E,CUST100034621,Physical SIM,8948257736248623393,+19635339036,2022-06-24,Deactivated
SIM04BD00CB52,CUST100064131,Physical SIM,8976928736549239560,+18199594496,2020-01-23,Deactivated
SIM911CD739A9,CUST100073615,eSIM,8991638243875160871,+11522882520,2018-09-06,Active
SIM88A06066C7,CUST100087993,Physical SIM,8986473531485060331,+17685775169,2020-02-21,Active
SIM21421E55AD,CUST100000354,eSIM,8965367928664781062,+14505184857,2022-04-08,Active
SIMABD2B5CBFA,CUST100041946,eSIM,8941486592770718334,+11263256185,2023-01-17,Active
SIM776AE4E9B2,CUST100018816,eSIM,8915680268608527700,+13797825437,2015-07-21,Active
SIM328C75B785,CUST100064265,eSIM,8962452334461377369,+15480623181,2022-02-26,Active
SIMCDB1A9F661,CUST100065472,eSIM,8956150503483221322,+14424656708,2015-09-28,Active
SIM7C9083D30E,CUST100004666,Physical SIM,8933455004071995821,+19669471063,2024-05-31,Active
SIM2798BEEB03,CUST100069800,Physical SIM,8944810576703568458,+10226874324,2023-07-03,Active
SIM6F668E383A,CUST100008351,Physical SIM,8922828843382203773,+13861316638,2024-03-25,Active
SIMCAB5AFBEC4,CUST100034875,Physical SIM,8987631743504698898,+14440511824,2020-11-15,Active
SIMA323A4CFE2,CUST100058833,Physical SIM,8913898389736751989,+12056860665,2023-06-30,Swapped
SIM8392178D71,CUST100078825,eSIM,8954345930859066080,+16281019930,2021-08-09,Active
SIMA535E0D9CE,CUST100086293,eSIM,8996276990075215155,+12323253166,2019-11-24,Active
SIM1BFEF1AC4E,CUST100069603,eSIM,8936174085537958125,+13709916044,2020-11-04,Active
SIMCDC5DE2918,CUST100011994,eSIM,8988067683749074133,+19097126008,2016-06-04,Active
SIMA4CEE62CEF,CUST100031294,Physical SIM,8951458425050590499,+19901561591,2021-07-31,Active
SIMF0FD150119,CUST100089590,Physical SIM,8946227880478786500,+10429664406,2025-06-05,Active
SIM82FCB46F6E,CUST100080384,Physical SIM,8925600489875109906,+17330919221,2025-04-28,Active
SIM1B9BBD5AE6,CUST100010631,Physical SIM,8986911136160303683,+18696901680,2015-01-22,Active
SIMBBB631469E,CUST100097946,eSIM,8918510262736611799,+19654186681,2020-06-24,Active
SIM16D5D22968,CUST100009360,eSIM,8930530976200675254,+13321615937,2015-03-07,Active
SIM8040FCD0E5,CUST100081297,eSIM,8938433627575796992,+10568902178,2023-02-03,Deactivated
SIM572722DBC1,CUST100047274,eSIM,8970880401394958488,+14608173834,2024-11-27,Active
SIM6ED1692806,CUST100052213,eSIM,8985801660265745018,+18386263511,2020-09-26,Swapped
SIM04F11FE6F9,CUST100028059,eSIM,8978218385974785740,+12462641535,2021-07-12,Active
SIMFE854BFD16,CUST100023763,Physical SIM,8902664518789695476,+19748716330,2018-12-12,Suspended
SIM1E38AB9E5E,CUST100039026,Physical SIM,8968450227261141602,+18118715098,2023-12-18,Deactivated
SIM3A0664EB5D,CUST100044606,Physical SIM,8973959172445404663,+11708904005,2020-04-03,Active
SIM463A77A9D1,CUST100029082,Physical SIM,8956960776561321695,+19395516386,2026-05-10,Active
SIMC83A38A64A,CUST100072170,eSIM,8911917471295107181,+17642102856,2019-03-21,Active
SIM1F71A2D004,CUST100027761,Physical SIM,8900988657519950442,+14559332021,2023-03-22,Active
SIM5CBF3712D7,CUST100026260,Physical SIM,8962637698122719177,+18798362475,2026-01-11,Active
SIM8C0017A96E,CUST100014331,Physical SIM,8944393719158667857,+10726335782,2022-03-14,Active
SIMEEBE31DBD2,CUST100035522,Physical SIM,8936832068853766663,+10120008024,2017-05-18,Active
SIM28D3B0E269,CUST100092830,eSIM,8903982467805946019,+11559775297,2015-04-12,Active
SIMFB1FA4906C,CUST100034394,Physical SIM,8953472827898992435,+14388646851,2023-01-10,Active
SIM8B54413EA3,CUST100087276,Physical SIM,8974739043454508632,+10710968218,2025-12-26,Active
SIM92B82EDAA4,CUST100086378,Physical SIM,8915606011123815330,+15977662202,2020-01-24,Active
SIM007A7C9472,CUST100060136,Physical SIM,8941953282870766191,+11404458758,2023-08-23,Active
SIMA342AC32B6,CUST100099137,Physical SIM,8953895566156420988,+11109300361,2023-08-19,Active
SIM56DC4254F2,CUST100052852,Physical SIM,8931105513983785180,+17908894487,2022-08-15,Active
SIMFD78E08C81,CUST100042020,eSIM,8927506703738645127,+10521961813,2025-12-25,Deactivated
SIMB091F566A5,CUST100027984,eSIM,8968023584004604326,+11165731994,2025-11-22,Deactivated
SIMA5ABA83751,CUST100063746,eSIM,8952162650973847050,+12050407770,2021-08-30,Active
SIMA6319EF5C4,CUST100067322,Physical SIM,8966789303894245514,+10996985118,2025-10-01,Active
SIM2503AC7A1A,CUST100007591,Physical SIM,8941344266061130166,+14994592914,2020-05-07,Active
SIMCD526BC0D1,CUST100085422,Physical SIM,8938843207405649110,+14497098944,2026-05-01,Deactivated
SIM18AB5514F9,CUST100034551,Physical SIM,8964086083824003418,+12686180313,2017-08-27,Active
SIMF593A954CF,CUST100028486,eSIM,8910109044311181621,+12107303774,2015-06-10,Active
SIMDDE3688CC0,CUST100030490,eSIM,8920448229088606366,+14337988822,2022-01-14,Active
SIMFDC5B2ED75,CUST100041323,Physical SIM,8933344486288333532,+14855966921,2019-05-13,Active
SIM48D3C0F2FE,CUST100008850,Physical SIM,8995009510002853487,+12447341882,2017-06-23,Swapped
SIM1E63E8982E,CUST100062131,eSIM,8906654207998086266,+12140184605,2020-01-14,Deactivated
SIMEEB2D39F9F,CUST100001909,Physical SIM,8943228566875587744,+16744756512,2021-01-25,Active
SIMFF924FD1E7,CUST100026725,Physical SIM,8926794136917348720,+16966353070,2018-12-21,Active
SIM1622ABF4D9,CUST100069776,Physical SIM,8976096705171481240,+10477147826,2023-05-01,Active
SIM57E831A05C,CUST100046676,Physical SIM,8915719771684076592,+11528829652,2017-08-02,Active
SIM1FC52D4C92,CUST100016687,Physical SIM,8997124964371100973,+10726024018,2020-09-22,Active
SIM5D235046D9,CUST100038308,Physical SIM,8912154586544389934,+16214126606,2025-01-17,Deactivated
SIM97F44C5345,CUST100045271,Physical SIM,8928315893263627332,+12494782714,2018-11-22,Active
SIMD26AED4188,CUST100034061,Physical SIM,8943649213347817584,+11404091277,2019-07-27,Active
SIMC36889CCBF,CUST100048236,eSIM,8928324428519905537,+15887318811,2024-03-03,Active
SIM661F8B1F16,CUST100071942,Physical SIM,8988157107312260772,+14908537486,2020-12-12,Active
SIMC9B416A3C2,CUST100063347,Physical SIM,8978702884470580046,+19413077994,2023-10-17,Active
SIMA165DF171B,CUST100082452,Physical SIM,8904853941909728274,+13393490358,2025-04-27,Active
SIMB7B838D87F,CUST100000867,Physical SIM,8910712778528024605,+14764611220,2026-05-21,Deactivated
SIME20085E0EA,CUST100060050,eSIM,8972815762623361622,+19229846384,2017-06-19,Active
SIM10BFEF7273,CUST100025222,eSIM,8919412398704091294,+12309619376,2016-07-07,Active
SIMBC4A89B59B,CUST100000314,Physical SIM,8991751404425317379,+19255868771,2017-10-01,Active
SIMC982C99C77,CUST100056664,eSIM,8996082958417581109,+10326039733,2023-03-06,Deactivated
SIMB59561DF77,CUST100032852,eSIM,8919367242355075228,+15400084439,2020-07-31,Active
SIM771A5386B0,CUST100089164,Physical SIM,8985421048705255208,+12382088686,2017-07-01,Active
SIM2DD5A2776E,CUST100016684,Physical SIM,8973988550230656820,+13586594067,2020-07-01,Active
SIMDE46374428,CUST100035638,eSIM,8985592675353891628,+17542172593,2022-10-16,Active
SIMF875BBB335,CUST100012049,Physical SIM,8949745204338905341,+19572017666,2021-09-11,Active
SIM7303CAADF0,CUST100085537,Physical SIM,8941493599846350328,+14942015743,2016-05-01,Deactivated
SIMD14316ACFB,CUST100028823,Physical SIM,8955540871929155769,+18678653135,2016-12-24,Active
SIME544288602,CUST100016965,Physical SIM,8997559060048267717,+13898262280,2018-09-04,Suspended
SIM6EF182F7F1,CUST100082333,Physical SIM,8923505949416859595,+13919420007,2024-10-17,Active
SIM91FC9A3B76,CUST100003546,Physical SIM,8959824819658143830,+18753462845,2015-01-09,Active
SIMF99F63BC57,CUST100034690,Physical SIM,8969189605164042129,+14317348906,2021-11-03,Active
SIMB0AE0F2E3B,CUST100095208,Physical SIM,8945741484313025781,+15556287424,2016-07-20,Active
SIM0E9298D61C,CUST100009271,Physical SIM,8910510121201918584,+13996060230,2023-07-28,Active
SIME2A39633F6,CUST100082243,eSIM,8979315895455149145,+17296947891,2020-09-26,Deactivated
SIM27D5D3CE79,CUST100027413,eSIM,8950276356757405379,+16789206949,2022-03-29,Active
SIM21972061E4,CUST100029520,Physical SIM,8916592865957281579,+13466453715,2018-03-11,Active
SIM9AF20F597F,CUST100029588,eSIM,8925094616671733265,+10010051545,2019-11-30,Active
SIM29BB1AC2F4,CUST100044566,eSIM,8944502202852513321,+19650100478,2023-05-21,Active
SIM41943C5990,CUST100019714,Physical SIM,8983960627145690333,+13692225785,2019-07-27,Deactivated
SIM7D8BEF7A1D,CUST100096167,Physical SIM,8960457651824659953,+19531333866,2021-09-17,Active
SIM510AB35A69,CUST100074719,eSIM,8994190068752642709,+10047770988,2024-12-09,Suspended
SIM72A7451905,CUST100079046,Physical SIM,8967742044986334856,+18663003082,2015-11-08,Active
SIMF52E241DBA,CUST100037116,Physical SIM,8975249474155610406,+13348118740,2023-02-21,Active
SIMD435519D4C,CUST100000346,eSIM,8949621779690724224,+10187948686,2017-12-03,Active
SIME52EAC0170,CUST100095550,Physical SIM,8975147587018009398,+15525009446,2019-03-20,Active
SIM6E517EC800,CUST100011047,Physical SIM,8984002593105390815,+15465954901,2025-11-24,Active
SIME55108F4C8,CUST100081541,eSIM,8942733147395548708,+19855618350,2017-12-14,Active
SIM7C2030C89D,CUST100094073,Physical SIM,8933083342865950377,+16862883048,2021-07-24,Active
SIM769E2F81D3,CUST100078291,eSIM,8941336144420618744,+14841885512,2016-11-03,Active
SIMA4AEA4BD0A,CUST100016377,eSIM,8966805327744441201,+16678749247,2022-05-17,Active
SIM8A1F93E7F0,CUST100039291,Physical SIM,8927212545104439004,+12828872400,2019-11-05,Active
SIM8501FFEE0E,CUST100022368,eSIM,8917915639931610305,+17641980104,2020-11-27,Active
SIMFD9AABF1E9,CUST100043475,eSIM,8986932427276161475,+10272285035,2020-03-12,Active
SIMD8093631B1,CUST100076334,Physical SIM,8917016688418303414,+17442065867,2021-07-28,Active
SIMD258242350,CUST100011331,eSIM,8993979270962035259,+15443263436,2019-01-10,Active
SIM2BC22A0737,CUST100092934,Physical SIM,8926254549896389924,+14919659975,2024-06-28,Active
SIM7A45D473D8,CUST100082548,eSIM,8967060650233969360,+19536514945,2017-07-22,Deactivated
SIMBC0E05CBFB,CUST100087943,Physical SIM,8929947701675435053,+11077477975,2020-08-26,Active
SIMB8928328B8,CUST100081126,eSIM,8928867484381724936,+17072143421,2023-09-25,Active
SIMFB6D0D5E38,CUST100075431,Physical SIM,8933034511350710852,+13945743753,2022-06-17,Active
SIM3488F9DE40,CUST100054432,Physical SIM,8984733552181555112,+17648737269,2026-04-13,Active
SIM4BDC1D978A,CUST100099299,Physical SIM,8985228772314758215,+11537135074,2021-10-04,Active
SIMDF5C183C53,CUST100069204,Physical SIM,8981453964179877409,+13844868077,2026-01-26,Active
SIM178935E9DE,CUST100084013,eSIM,8961058741454745356,+15571295393,2019-03-13,Active
SIMEF9FB92323,CUST100094657,eSIM,8952222086612673032,+10438542260,2023-11-12,Active
SIM6ED01113C3,CUST100098085,eSIM,8924292219425556047,+13970617967,2017-12-29,Active
SIM88E07F6EEF,CUST100041913,Physical SIM,8947552124897754001,+19260872179,2016-08-21,Swapped
SIMFE4C089211,CUST100086066,eSIM,8964457973765139657,+10500389806,2017-06-26,Active
SIM3BD73C0418,CUST100008572,Physical SIM,8922871901670187330,+12370892310,2016-11-06,Active
SIM9D2F5BC9C2,CUST100053883,Physical SIM,8917599175300717792,+19593109331,2017-08-07,Suspended
SIMA4FC6D05E5,CUST100028174,Physical SIM,8992647624869709497,+10967434465,2024-05-22,Active
SIMC50448D9A5,CUST100097487,eSIM,8996694684980645857,+16836311396,2018-11-22,Active
SIMB36004129B,CUST100080345,Physical SIM,8975485932706163252,+12256046273,2016-11-26,Active
SIM7493A9DC11,CUST100017903,Physical SIM,8983613189564670604,+12139067109,2024-06-06,Active
SIM1B5CD3B790,CUST100036323,Physical SIM,8903128585178963594,+13015661345,2018-11-03,Active
SIM4369B313DE,CUST100036936,eSIM,8985324456189217189,+10851056483,2020-03-06,Active
SIMED476B5695,CUST100025740,Physical SIM,8933549492830596252,+10467494742,2017-09-19,Active
SIM215DB5AED2,CUST100095065,Physical SIM,8969462381789800712,+15264807087,2023-10-19,Active
SIM3ADADF8527,CUST100022241,Physical SIM,8962285610584483417,+10974516330,2025-05-15,Active
SIMD653CA6E58,CUST100035795,Physical SIM,8956761741864543558,+16383964660,2020-09-12,Active
SIM9718BD2B89,CUST100033585,eSIM,8968715663357665524,+11940038692,2020-11-08,Deactivated
SIMF670E15BAE,CUST100054388,Physical SIM,8994894321358960810,+12596658785,2023-01-24,Active
SIM90A4A723CA,CUST100093342,Physical SIM,8931341008117794005,+12081731587,2016-04-01,Active
SIM4986ACCF11,CUST100016778,Physical SIM,8980685902833878791,+19013640210,2025-08-09,Active
SIMBA064E9E47,CUST100063702,Physical SIM,8988549325640383105,+10686427567,2016-06-01,Active
SIMC9303640DC,CUST100027536,eSIM,8978441958891983572,+16678592296,2025-11-15,Active
SIM435B43A690,CUST100033467,Physical SIM,8983189549516375423,+19802232952,2015-06-22,Active
SIM5FFF0F0D6B,CUST100016242,Physical SIM,8911055783457496854,+12448983223,2023-12-22,Active
SIM58C7AECF35,CUST100044047,eSIM,8927347053724507245,+15824238491,2024-03-05,Active
SIM2263999575,CUST100086062,Physical SIM,8929068423525695328,+12814524514,2025-04-09,Active
SIM0D1C6F9C3B,CUST100047160,Physical SIM,8930573532221150544,+15023584859,2025-01-08,Active
SIMD8CACBE924,CUST100009554,Physical SIM,8971681188959582145,+14906629014,2023-02-20,Active
SIMB00B343AA7,CUST100049498,Physical SIM,8943773785764416220,+10807500599,2022-04-21,Active
SIM8FE78FE8E1,CUST100098771,Physical SIM,8990675387667694491,+15207180188,2023-03-15,Swapped
SIM512CC8029A,CUST100027758,eSIM,8992184600367863731,+11022820563,2019-02-02,Active
SIMAAF6FCFCD3,CUST100016938,Physical SIM,8952388162051604850,+14913695818,2023-11-09,Active
SIME5259DF5CA,CUST100027273,Physical SIM,8958554674875851515,+17258065278,2016-06-22,Deactivated
SIMAD2983870E,CUST100014164,Physical SIM,8979352288767776838,+10262449651,2024-09-24,Active
SIMD5B5851741,CUST100005587,Physical SIM,8966298703044117813,+10477911712,2016-01-22,Active
SIM0CFF58F100,CUST100026003,Physical SIM,8952749238113827605,+18969303287,2024-10-01,Active
SIMA50F750558,CUST100063272,Physical SIM,8993263125015190545,+16797475392,2024-02-12,Active
SIME304A4AF2F,CUST100066680,eSIM,8977100428867242918,+15129719510,2024-02-09,Active
SIMD776288F95,CUST100062544,Physical SIM,8975004010021786064,+14347532946,2019-10-14,Swapped
