delivery_id,order_id,driver_employee_id,delivery_address,city,state,zip,status,dispatched_at,delivered_at,distance_miles,tip_amount
DEL0918,ORD0918,EMP0672,4901 Pine Rd,Houston,TX,77002,delivered,2025-12-30 02:47:44,2025-12-30 03:02:44,9.3,2.58
DEL0919,ORD0919,EMP0834,2366 Highland Ave,Portland,OR,97201,delivered,2026-04-14 14:09:56,2026-04-14 14:27:56,5.4,4.14
DEL0920,ORD0920,EMP0578,7560 2nd St,Atlanta,GA,30303,returned,2025-02-09 17:43:39,2025-02-09 19:13:39,7.5,9.40
DEL0921,ORD0921,EMP0449,4925 Lakeview Blvd,Nashville,TN,37203,returned,2024-10-06 05:36:07,2024-10-06 05:52:07,2.1,8.99
DEL0922,ORD0922,EMP0901,117 Pine Rd,San Antonio,TX,78205,delivered,2026-01-05 01:44:07,2026-01-05 02:41:07,1.0,6.33
DEL0923,ORD0923,EMP0017,8771 Maple Dr,Houston,TX,77002,en_route,2024-03-22 20:28:12,2024-03-22 21:14:12,4.3,10.41
DEL0924,ORD0924,EMP0445,9253 Park Ave,Columbus,OH,43215,assigned,2024-11-03 11:21:44,2024-11-03 11:52:44,11.4,4.90
DEL0925,ORD0925,EMP0136,5425 River Rd,Atlanta,GA,30303,assigned,2026-07-19 12:30:12,2026-07-19 12:58:12,9.6,11.44
DEL0926,ORD0926,EMP0541,9691 Highland Ave,Nashville,TN,37203,returned,2025-04-05 21:57:35,2025-04-05 23:05:35,4.1,3.26
DEL0927,ORD0927,EMP0086,2643 Cedar Ln,Atlanta,GA,30303,assigned,2025-12-11 06:47:04,2025-12-11 07:31:04,3.7,6.23
DEL0928,ORD0928,EMP0164,1497 Lakeview Blvd,Portland,OR,97201,failed,2025-08-26 16:48:31,2025-08-26 17:15:31,8.6,8.46
DEL0929,ORD0929,EMP0778,3220 Main St,Dallas,TX,75201,failed,2026-01-02 12:17:59,2026-01-02 13:23:59,10.8,11.95
DEL0930,ORD0930,EMP0186,2016 Market St,Houston,TX,77002,en_route,2024-12-27 04:52:56,2024-12-27 05:34:56,11.9,9.56
DEL0931,ORD0931,EMP0074,3749 2nd St,Atlanta,GA,30303,assigned,2025-12-31 06:00:26,2025-12-31 07:21:26,1.6,9.95
DEL0932,ORD0932,EMP0277,9655 Highland Ave,Houston,TX,77002,failed,2025-01-23 15:23:50,2025-01-23 16:35:50,6.5,9.94
DEL0933,ORD0933,EMP0512,6585 Pine Rd,Denver,CO,80202,delivered,2024-10-08 00:07:54,2024-10-08 01:21:54,1.3,0.36
DEL0934,ORD0934,EMP0596,161 Market St,Dallas,TX,75201,queued,2025-09-15 22:01:42,2025-09-15 23:30:42,3.3,2.38
DEL0935,ORD0935,EMP0766,3113 Maple Dr,Austin,TX,78701,assigned,2024-02-11 05:56:30,2024-02-11 06:12:30,11.4,5.44
DEL0936,ORD0936,EMP0408,5687 Lakeview Blvd,Denver,CO,80202,assigned,2024-09-04 18:15:59,2024-09-04 19:16:59,10.3,2.55
DEL0937,ORD0937,EMP0396,8244 Market St,Portland,OR,97201,failed,2025-10-17 14:23:27,2025-10-17 15:25:27,5.4,10.54
DEL0938,ORD0938,EMP0568,7576 Cedar Ln,Denver,CO,80202,en_route,2026-01-19 05:00:49,2026-01-19 06:27:49,8.1,1.01
DEL0939,ORD0939,EMP0416,6888 Lakeview Blvd,Columbus,OH,43215,failed,2025-03-21 19:02:49,2025-03-21 19:25:49,4.6,7.86
DEL0940,ORD0940,EMP0808,1768 Lakeview Blvd,Dallas,TX,75201,queued,2026-03-03 21:36:40,2026-03-03 22:02:40,0.7,0.13
DEL0941,ORD0941,EMP0821,744 Sunset Blvd,Charlotte,NC,28202,delivered,2024-02-03 11:31:13,2024-02-03 12:41:13,5.9,3.93
DEL0942,ORD0942,EMP0550,1225 Pine Rd,Nashville,TN,37203,queued,2026-01-04 04:44:11,2026-01-04 06:08:11,2.6,5.73
DEL0943,ORD0943,EMP0226,2366 Highland Ave,Portland,OR,97201,delivered,2024-12-13 15:21:14,2024-12-13 16:34:14,7.3,9.31
DEL0944,ORD0944,EMP0462,288 5th Ave,Dallas,TX,75201,returned,2026-03-31 06:58:22,2026-03-31 07:39:22,1.3,4.16
DEL0945,ORD0945,EMP0534,8104 Main St,Dallas,TX,75201,failed,2025-12-16 20:39:04,2025-12-16 21:18:04,5.2,5.67
DEL0946,ORD0946,EMP0658,1793 Main St,Chicago,IL,60601,failed,2025-06-01 10:40:51,2025-06-01 11:38:51,6.4,6.25
DEL0947,ORD0947,EMP0554,766 Elm St,Nashville,TN,37203,delivered,2025-12-02 18:06:35,2025-12-02 18:50:35,8.0,4.38
DEL0948,ORD0948,EMP0303,5338 Sunset Blvd,Atlanta,GA,30303,en_route,2026-02-06 03:33:10,2026-02-06 04:17:10,3.1,9.61
DEL0949,ORD0949,EMP0715,3162 River Rd,Houston,TX,77002,assigned,2025-02-02 07:26:58,2025-02-02 08:05:58,3.4,1.23
DEL0950,ORD0950,EMP0260,47 Main St,Denver,CO,80202,assigned,2025-04-30 15:52:21,2025-04-30 17:22:21,3.0,11.76
DEL0951,ORD0951,EMP0629,8866 5th Ave,Chicago,IL,60601,returned,2024-01-23 03:17:15,2024-01-23 03:45:15,1.4,8.57
DEL0952,ORD0952,EMP0748,9821 Maple Dr,Houston,TX,77002,failed,2024-12-13 01:27:18,2024-12-13 02:35:18,2.6,1.35
DEL0953,ORD0953,EMP0883,5457 Elm St,Portland,OR,97201,assigned,2025-03-18 15:19:57,2025-03-18 16:36:57,4.7,5.14
DEL0954,ORD0954,EMP0513,1000 Park Ave,Atlanta,GA,30303,failed,2025-01-24 04:17:18,2025-01-24 05:29:18,9.1,0.40
DEL0955,ORD0955,EMP0509,6199 2nd St,Seattle,WA,98101,failed,2024-08-20 18:49:20,2024-08-20 20:03:20,8.1,2.40
DEL0956,ORD0956,EMP0289,4129 Maple Dr,Atlanta,GA,30303,assigned,2025-12-19 17:26:28,2025-12-19 18:46:28,9.4,6.16
DEL0957,ORD0957,EMP0407,3770 Main St,Tampa,FL,33602,returned,2025-05-31 08:19:36,2025-05-31 09:49:36,7.9,8.07
DEL0958,ORD0958,EMP0595,3954 Main St,Dallas,TX,75201,queued,2025-08-30 17:49:33,2025-08-30 18:11:33,1.4,8.90
DEL0959,ORD0959,EMP0920,5000 Oak Ave,Tampa,FL,33602,assigned,2024-01-10 00:19:11,2024-01-10 01:41:11,10.8,1.20
DEL0960,ORD0960,EMP0098,1685 Park Ave,Austin,TX,78701,failed,2026-06-18 06:51:44,2026-06-18 07:23:44,10.8,7.59
DEL0961,ORD0961,EMP0297,4925 Lakeview Blvd,Nashville,TN,37203,delivered,2024-12-15 01:56:16,2024-12-15 02:37:16,2.8,2.04
DEL0962,ORD0962,EMP0457,9174 Park Ave,Phoenix,AZ,85004,assigned,2024-01-26 07:17:41,2024-01-26 08:45:41,9.6,4.09
DEL0963,ORD0963,EMP0590,898 Sunset Blvd,Miami,FL,33101,returned,2024-10-18 23:07:52,2024-10-18 23:41:52,9.6,8.99
DEL0964,ORD0964,EMP0048,3429 Sunset Blvd,Atlanta,GA,30303,assigned,2024-08-14 23:23:23,2024-08-15 00:07:23,9.7,1.91
DEL0965,ORD0965,EMP0075,7719 Market St,Nashville,TN,37203,assigned,2024-03-02 20:38:29,2024-03-02 21:12:29,6.6,10.03
DEL0966,ORD0966,EMP0889,4822 Maple Dr,Houston,TX,77002,returned,2025-11-16 15:13:47,2025-11-16 15:33:47,5.2,8.92
DEL0967,ORD0967,EMP0872,2686 Main St,Nashville,TN,37203,failed,2024-03-27 07:40:31,2024-03-27 08:28:31,9.9,11.74
DEL0968,ORD0968,EMP0769,4332 Highland Ave,Charlotte,NC,28202,en_route,2026-07-16 06:16:48,2026-07-16 06:42:48,4.3,2.46
DEL0969,ORD0969,EMP0225,4224 Lakeview Blvd,Portland,OR,97201,en_route,2026-05-10 06:27:38,2026-05-10 06:57:38,9.9,11.73
DEL0970,ORD0970,EMP0239,3621 Oak Ave,Houston,TX,77002,failed,2024-07-21 22:34:33,2024-07-21 23:28:33,10.0,1.66
DEL0971,ORD0971,EMP0044,4695 Market St,Austin,TX,78701,returned,2024-09-19 04:02:50,2024-09-19 04:25:50,2.7,9.23
DEL0972,ORD0972,EMP0670,596 2nd St,Houston,TX,77002,queued,2025-09-14 06:33:10,2025-09-14 07:14:10,9.7,3.72
DEL0973,ORD0973,EMP0174,7876 Pine Rd,Seattle,WA,98101,failed,2025-06-06 03:23:25,2025-06-06 04:51:25,7.1,8.42
DEL0974,ORD0974,EMP0097,2016 Market St,Houston,TX,77002,failed,2026-06-10 14:24:16,2026-06-10 14:59:16,10.0,2.70
DEL0975,ORD0975,EMP0379,8500 Pine Rd,Seattle,WA,98101,delivered,2026-06-18 00:38:36,2026-06-18 01:36:36,0.7,6.89
DEL0976,ORD0976,EMP0720,9958 Lakeview Blvd,Miami,FL,33101,failed,2024-03-01 13:40:11,2024-03-01 14:32:11,5.2,8.00
DEL0977,ORD0977,EMP0814,4435 Highland Ave,Dallas,TX,75201,en_route,2025-06-20 20:33:05,2025-06-20 21:34:05,5.3,7.09
DEL0978,ORD0978,EMP0008,9072 Maple Dr,Miami,FL,33101,assigned,2024-01-02 17:12:21,2024-01-02 17:51:21,5.1,4.21
DEL0979,ORD0979,EMP0326,6225 Main St,Dallas,TX,75201,assigned,2024-02-01 09:15:19,2024-02-01 09:45:19,7.8,5.74
DEL0980,ORD0980,EMP0252,7902 Park Ave,Chicago,IL,60601,en_route,2024-08-07 12:12:50,2024-08-07 13:26:50,7.3,4.45
DEL0981,ORD0981,EMP0302,7897 Sunset Blvd,Denver,CO,80202,returned,2025-11-28 15:16:53,2025-11-28 16:02:53,2.3,2.44
DEL0982,ORD0982,EMP0158,5523 Elm St,Nashville,TN,37203,failed,2025-07-09 16:09:30,2025-07-09 17:12:30,1.1,10.30
DEL0983,ORD0983,EMP0177,2262 Main St,Denver,CO,80202,queued,2024-05-03 00:31:54,2024-05-03 01:40:54,1.9,1.09
DEL0984,ORD0984,EMP0124,1471 Market St,Tampa,FL,33602,delivered,2024-06-23 10:38:19,2024-06-23 10:54:19,3.6,2.56
DEL0985,ORD0985,EMP0588,9511 Pine Rd,Phoenix,AZ,85004,delivered,2024-08-14 16:45:27,2024-08-14 17:44:27,0.8,11.24
DEL0986,ORD0986,EMP0289,74 Cedar Ln,Nashville,TN,37203,assigned,2026-04-09 22:50:44,2026-04-09 23:29:44,9.4,11.24
DEL0987,ORD0987,EMP0257,1741 2nd St,Tampa,FL,33602,queued,2026-01-31 02:16:02,2026-01-31 03:28:02,4.0,0.53
DEL0988,ORD0988,EMP0855,7129 Maple Dr,Chicago,IL,60601,delivered,2025-09-04 00:21:57,2025-09-04 01:46:57,2.4,4.94
DEL0989,ORD0989,EMP0558,3827 Park Ave,Charlotte,NC,28202,queued,2025-04-08 19:29:13,2025-04-08 20:45:13,8.4,1.34
DEL0990,ORD0990,EMP0429,8860 Oak Ave,Portland,OR,97201,en_route,2025-10-22 03:39:03,2025-10-22 04:12:03,1.1,8.68
DEL0991,ORD0991,EMP0828,8493 Cedar Ln,Austin,TX,78701,delivered,2025-07-20 19:08:05,2025-07-20 19:55:05,11.9,11.91
DEL0992,ORD0992,EMP0324,8258 Market St,Dallas,TX,75201,returned,2024-09-05 01:14:08,2024-09-05 01:38:08,8.2,9.69
DEL0993,ORD0993,EMP0487,9053 Market St,Tampa,FL,33602,delivered,2026-02-18 12:44:58,2026-02-18 14:04:58,11.8,11.38
DEL0994,ORD0994,EMP0136,3749 2nd St,Atlanta,GA,30303,en_route,2026-03-23 15:55:05,2026-03-23 16:25:05,1.0,6.71
DEL0995,ORD0995,EMP0444,6888 Lakeview Blvd,Columbus,OH,43215,en_route,2026-07-15 23:32:07,2026-07-16 00:51:07,6.8,6.71
DEL0996,ORD0996,EMP0079,6688 Elm St,Charlotte,NC,28202,queued,2026-03-11 14:44:07,2026-03-11 16:12:07,5.0,10.57
DEL0997,ORD0997,EMP0489,6870 River Rd,Seattle,WA,98101,en_route,2024-07-20 08:20:29,2024-07-20 09:37:29,10.4,5.45
DEL0998,ORD0998,EMP0856,8455 Main St,Austin,TX,78701,assigned,2024-09-02 07:07:48,2024-09-02 07:32:48,4.9,7.97
DEL0999,ORD0999,EMP0801,8231 Lakeview Blvd,Atlanta,GA,30303,delivered,2025-02-15 16:44:46,2025-02-15 18:00:46,1.0,8.94
DEL1000,ORD1000,EMP0878,2116 Pine Rd,Miami,FL,33101,failed,2025-11-26 23:17:23,2025-11-27 00:19:23,4.5,4.05
